WorkerID|Name|Shift|LineID|JoinDate|HourlyWage|AttendancePct
INVALID_99|Linda Fuller|Evening|LIN0008|28/10/2022|23116.97|45380.25
WOR3068|  Linda Morris  |Night|LIN0007|31/08/2023|18617.79|15698.21
WOR3069|  Brent Manning  |Night|LIN0018|05/11/2023|28375.43|3540.87
WOR3070|Thomas Moss|Morning|LIN0007|20-02-2023|19125.81|20906.01
WOR3071|Steven Snyder|Night|LIN0019|2024-09-27|46528.19|11152.31
WOR3072|Joshua Chapman|Morning|LIN0004|25/07/2023|3774.58|26581.52
WOR3073|Sandra Peterson|Evening|LIN0008|01/04/2023|6057.95|31222.61
WOR3074|  Mitchell Andrade  |Evening|LIN0014|21/12/2023|44135.72|39338.05
WOR3075|Michael Baker|Evening|LIN0004|06/04/2023|35729.21|18515.42
WOR3076|April Perry|Morning|LIN0016|2023-11-02|33046.51|11111.51
WOR3077|Cory Davis|Night|LIN0017|04-08-2023|47821.45|2000.32
WOR3078|Tracey Owen|Morning|LIN0011|28-07-2023|17191.57|12744.01
WOR3079|  Christina Gonzalez  |Morning|LIN0018|26-03-2023|33556.03|42015.28
WOR3080|  Pedro Perez  |Evening|LIN9999|10/25/2022|37723.6|10866.91
WOR3081|Ralph Hutchinson|Evening|LIN0011|17-10-2023|26978.97|23818.47
WOR3082|Elizabeth Nelson|Evening|LIN0011|14-10-2023|19213.03|44045.59
WOR3083|Diane Weiss|Morning|LIN0004|20/04/2023|35223.41|31134.98
WOR3084|Robert Olson|Evening|LIN0020|29-04-2022|24032.01|27124.45
WOR3085|Martha Andrade|Evening|LIN0017|18/10/2023|34781.43|11023.68
WOR3086|  Jennifer Velez  |Night|LIN0018|24/10/2023|22182.1|22497.77
WOR3087|Karen Little|Night|LIN0020|11-10-2022|42223.05|31764.4
WOR3088|Stanley Herrera|Evening|LIN0009|07/20/2024|30072.14|
WOR3089|Bethany Johnson|Evening|LIN0019|11/02/2022||19269.91
WOR3090|Tracey Long|Morning|LIN0003|2024-10-04|1953.4|21845.35
WOR3091|Christopher Preston|Night|LIN0003|09/03/2022|10000.05|28337.22
WOR3092|Francisco Turner|Night|LIN0020|08/29/2023|18642.66|24456.32
WOR3093|  Christopher Townsend  |Night|LIN0014|03-06-2024|42911.07|46413.18
WOR3094|  Andrea Garcia  |Evening|LIN0011|11/05/2024|17992.55|31639.06
WOR3095|Nancy Nelson|Morning|LIN0004|19-01-2024|24118.58|27884.98
WOR3096|Lee Mcgee|Morning|LIN0008|09/25/2024|5012.23|44431.4
WOR3097|Greg Daniels|morning|LIN0011|2022-02-08|17784.86|2416.61
WOR3098|Anthony Cruz|Night|LIN0014|09/17/2023|12649.06|-4887.08
WOR3099|Joshua Rogers|Evening|LIN0001|2022-03-05|15934.94|25751.74
WOR3100|Allison Williams|Night|LIN0009|09/02/2022|Twenty Five Thousand|31454.89
WOR3101|  Andre Craig  |Evening|LIN0002|17/10/2022|27987.68|45851.28
WOR3102|Brandon Walsh|Night|LIN0004|20-01-2024|4754.48|29668.62
WOR3103|Michael Craig|Night|LIN0017|06/19/2024|45402.4|45578.41
WOR3104|Jeffrey Dillon|Evening|LIN0005|08/29/2022|25126.83|31375.78
WOR3105|Jason Price|Morning|LIN0003|04/12/2022|42643.53|6604.05
WOR3106|Danielle Burton|Evening|LIN0009|2022-05-19|2243.02|
WOR3107|Katrina Boone|Morning|LIN0018|06-10-2023|10418.47|36286.99
WOR3108|Seth Williams|Evening|LIN9999|18-09-2023|8690.01|34289.22
WOR3109|Lisa Becker|evening|LIN0007|06/10/2022|5970.3|13623.97
WOR3110|Joann Sims|Night|LIN0014|06/08/2022|20152.51|31478.91
WOR3111|Ashley Ramirez|Night|LIN0006|2023-12-14|33223.5|331.48
WOR3112|Heather Bennett|Night|LIN9999|01/18/2022|8917.9|22155.16
WOR3113|Erica Perez|night|LIN0011|27-09-2022||49338.99
WOR2156|Andrew Davis|Morning|LIN0009|2022-08-01|12057.36|40276.66
WOR3115|Meghan Lam|Evening|LIN0013|06/04/2022|14236.82|35977.19
WOR3116|Michael Rodriguez|Night|LIN0020|02-11-2022|25460.39|38140.01
WOR3117|Henry Small|Morning|LIN0015|28/10/2023|48367.66|23290.23
WOR3118|Matthew Graham|Night|LIN0004|2023-12-08|34418.84|19014.97
WOR0688|Alicia Armstrong|Night|LIN0005|30/12/2022|9730.94|
WOR3120|  Daniel Morales  |Night|LIN0012|21-09-2024||22453.46
WOR3121|Nicole Miller|Evening|LIN0005|26/04/2023|40023.04|4066.09
WOR3122|Anita White|Morning|LIN0013|27/03/2024|47645.66|Twenty Five Thousand
WOR3123|Andrew Hurst|Evening|LIN0018|2023-08-02|27667.01|44531.11
WOR3124|Catherine Baker|Morning|LIN0020|19-01-2022|41730.99|-3425.29
WOR3125|Eric Copeland|Night|LIN0019|12/03/2023|42521.88|4506.67
WOR3126|Christopher Scott|Evening|LIN0016|06-05-2023|0|42728.79
WOR3127|Glenn Crawford|Evening|LIN0009|2022-01-19|37909.32|16523.09
WOR3128|Stephen Anderson|Evening|LIN0009|2024-07-02|40409.8|8063.13
WOR3129|Christopher Hinton|Morning|LIN0012|09/05/2022|17329.32|222.5
WOR3130|David Patterson|Night|LIN0008|2022-06-24|44476.43|21268.07
WOR3131|  Samuel Fisher  |Morning|LIN0007|09/02/2022|6515.63|33988.1
WOR3132|Kyle Hart|Night|LIN9999|16-04-2022|17943.78|21025.74
WOR3133|James Hodge|Night|LIN0015|16-10-2023|20756.86|36409.64
WOR3134|Jamie Beard|Morning|LIN0017|2023-05-24|14259.69|1968.91
WOR3135|Steven Crane|Evening|LIN9999|2023-08-12|13034.27|33370.92
WOR3136|Catherine Herrera|Evening|LIN0001|10/28/2024|14313.99|31798.73
WOR3137|Shawn Holmes|Evening|LIN0016|29/04/2022|0|27023.34
WOR3138|Robert Davis|Evening|LIN0005|09/17/2022|25446.22|15389.62
WOR3139|Kevin Alexander|Night|LIN0001|24-05-2022|6760.23|24154.83
WOR3140|Justin Munoz|Evening|LIN0006|04/30/2022|35238.97|0
WOR3141|James Mendez|night|LIN0012|04/09/2023|3412.89|47563.77
WOR3142|Suzanne Campbell|Night|LIN0005|2022-12-12|29724.87|16888.76
WOR3143|Rachel Jackson|Morning|LIN0020|08/03/2022|40595.14|
WOR3144|Aaron Nelson|Evening|LIN0001|23/05/2023|Twenty Five Thousand|34977.77
WOR3145|John Walton|Night|LIN0001|2023-12-20|3357.06|29045.04
INVALID_60|Cynthia Coleman|Night|LIN0016|19/02/2024|42044.87|32250.41
WOR3147|Stacy Harvey|Evening|LIN0010|14/08/2022|34920.0|13995.59
WOR3148|Amy Cohen|Night|LIN0014|30/05/2022|11683.5|20398.77
WOR3149|William Rodriguez|night|LIN0018|09-09-2024|41678.62|3973.82
WOR3150|Janice Oconnell|Morning|LIN0002|15-04-2022|3169.57|14440.31
WOR3151|Steven Bowers|Morning|LIN0016|06-04-2022|46486.18|39458.21
WOR3152|Kelly Carson|Morning|LIN0011|08/09/2023|-4602.36|17497.54
WOR3153|  Robert Myers  |Night|LIN0018|24-06-2024|24617.76|20332.0
WOR3154|Andrea Mora|Night|LIN0007|30-08-2022|7229.45|3464.71
WOR3155|Jeff Mills|Evening|LIN0009|12/23/2024|43295.34|23817.56
WOR3156|Arthur Guerrero|Night|LIN0005|25/04/2022|4221.45|47442.09
WOR3157|David Young|Night|LIN0001|25/04/2023|37944.66|41264.99
WOR3158|Don Peters|Morning|LIN0014|25-04-2023|28757.22|28502.48
WOR3159|Lisa Oliver|Morning|LIN0006|12-08-2024|26884.34|40647.19
WOR3160|Donald Shaw|Night|LIN0008|2023-12-07|6418.63|32912.24
WOR3161|Daniel Brown|Night|LIN0012|2024-10-22|34332.26|43044.68
WOR3162|Robert Lee|Night|LIN0007|11-04-2022|13988.3|8276.54
WOR3163|Jennifer Cook|Night|LIN0014|27/07/2023|48435.7|3954.29
WOR3164|Benjamin Smith|Evening|LIN0002|04/12/2023|15972.49|-3619.0
WOR3165|  Ryan Sutton  |Morning|LIN0019|2023-11-10|28741.79|47515.04
WOR3166|Michael Oneill|Evening|LIN0009|2023-07-14|22209.84|44172.74
WOR3167|Eric Hunt|Evening|LIN0019|30/08/2023|42133.42|25793.98
WOR3168|John Castillo|Evening|LIN0002|09/09/2024|20694.44|41905.35
WOR3169|Ernest Floyd|Evening|LIN0017|2022-03-10|24549.55|11989.02
WOR3170|Rachel Howard|Night|LIN0020|11/04/2022|20081.42|20919.39
WOR3171|  Willie Walker  |Morning|LIN0001|11/24/2022|40948.98|47852.15
WOR3172|Cindy Sanders|Morning|LIN0002|14/02/2023|9800.92|47577.04
WOR3173|Kristine Brown|Night|LIN0007|23-03-2024|Twenty Five Thousand|848.97
WOR3174|Robert Moore|Evening|LIN0008|21/02/2022|16426.94|19550.82
WOR3175|Brandon Phillips|Morning|LIN0007|2022-09-22|10726.63|12962.05
INVALID_12|Carla Meyer|Morning|LIN0001|31/10/2024|16976.34|46612.84
WOR3177|Kristen Parsons|Night|LIN0003|09/11/2024|2594.82|10058.19
WOR3178|Melissa Thompson|Night|LIN0004|02/04/2024|13594.13|17525.62
WOR3179|Karl Schneider|Evening|LIN0002|27-10-2023|Twenty Five Thousand|42490.49
WOR3180|Sheryl Wilson|Evening|LIN0007|27-08-2024|47415.89|0
WOR3181|  Joe Hoffman  |Evening|LIN0014|2024-08-03|6463.1|10732.46
WOR3182|Marcus Lozano|Night|LIN0011|05/23/2024|9562.37|37194.42
WOR3183|Kristy Herrera|Morning|LIN0016|04/14/2024|41070.14|22363.95
WOR3184|Joseph Price|Night|LIN0005|06-08-2022|44915.85|13202.57
WOR3185|Paul Huff|Evening|LIN0013|07/17/2022|40883.12|10081.74
WOR3186|  Kevin Smith  |Night|LIN0015|06-12-2024|38270.83|4719.34
WOR3187|Karla Li|Night|LIN9999|2023-07-23|24995.79|10446.98
WOR3188|Mary Meyer|Morning|LIN0007|03/22/2024|37258.71|37503.46
WOR3189|Courtney Marsh|Night|LIN0012|16/04/2023|35915.41|41934.58
WOR3190|Troy Bartlett|Morning|LIN0003|10/13/2022|30479.87|36459.91
WOR3191|Sierra Ponce|Night|LIN0009|03-04-2023||23287.47
WOR3192|Jose Shaffer|Evening|LIN9999|04/24/2022|30321.76|12557.68
WOR3193|Samantha Thomas|Morning|LIN0002|12/12/2022|11827.49|18932.46
WOR3194|  Shannon Francis  |Evening|LIN0002|09-02-2023||15609.73
WOR3195|Matthew Wheeler|Morning|LIN0018|22/02/2023|40464.41|25007.47
WOR3196|Elizabeth Phillips|Night|LIN0005|07/02/2023|Five Hundred|37451.17
WOR3197|Brandon Morgan|Morning|LIN0016|02/04/2024|5881.06|
WOR3198|Linda Vasquez|Evening|LIN0014|2023-12-16|9722.78|42601.83
WOR3199|Cameron Krause|Night|LIN0011|11/14/2022|Ten Thousand|39196.79
WOR3200|  Linda Clark  |Night|LIN0011|11/19/2023|5345.23|33035.32
WOR3201|Michael Martinez|Night|LIN0001|04/13/2022|1099.83|7485.51
WOR3202|  Debra Hernandez  |Morning|LIN0006|11/14/2023|15305.75|44240.78
WOR3203|Maurice Rose|Night|LIN0015|05/05/2024|35590.49|13968.11
WOR3204|Michael Hanson|Morning|LIN0016|07/13/2023|48484.01|31349.93
WOR3205|Amber Powers|Night|LIN0009|19/06/2024|36465.68|33564.75
WOR3206|Valerie Benson|Evening|LIN0008|02/11/2023|19648.49|27291.29
WOR3207|Jason Mullins|Morning|LIN0006|02-01-2024|48430.54|29019.92
WOR3208|Richard Ballard|Night|LIN0007|15-08-2022|35617.5|46605.44
WOR3209|Jennifer Ibarra|Night|LIN0005|28/01/2023|37587.8|34499.15
WOR3210|John Charles|Evening|LIN0012|26/03/2023|10404.22|38882.96
WOR3211|Paul Mcguire|Morning|LIN0012|17-08-2024|8067.94|29235.24
WOR3212|Matthew Ross|Morning|LIN0009|01/03/2022|46457.24|35391.56
WOR3213|Karen Jackson|Night|LIN0017|2023-12-08|-139.79|14977.09
WOR3214|Rose Mcbride|Evening|LIN9999|12-07-2024|Twenty Five Thousand|8103.06
WOR3215|Kristi Daniels|Morning|LIN0012|21/04/2023|39786.46|22198.74
WOR3216|Whitney Kirk|Night|LIN0018|19/05/2022|45626.86|40921.21
WOR3217|Janice Adams|Evening|LIN0019|26/03/2023|25426.24|3475.73
WOR3218|Elizabeth Campbell|Night|LIN0008|2022-04-26|38700.64|46634.53
WOR3219|Daniel Herrera|Evening|LIN0017|08-08-2023|22078.91|2968.37
WOR3220|Bonnie Adams|Night|LIN0019|2022-04-12|8371.28|9002.49
WOR3221|John Moore|Evening|LIN0001|15/02/2024|17377.8|12671.35
WOR3222|Kimberly Moreno|Evening|LIN0015|2024-02-27|-4371.0|26592.15
WOR3223|Cassandra Taylor|Morning|LIN0017|27-04-2023|44132.41|24214.66
WOR3224|Philip Holloway|Evening|LIN0002|11/07/2023|14570.69|11479.13
WOR3225|Lindsey Salazar|Night|LIN0019|06/04/2022|22635.26|17624.5
WOR3226|  Mary Ali  |Night|LIN0011|07-08-2022|34454.37|29713.61
WOR3227|  Maria Williams  |Night|LIN0001|12/14/2024|34183.81|4308.88
WOR3228|Andrew Bartlett|Evening|LIN0008|15/12/2022|23600.11|33204.31
WOR3229|David Orr|Morning|LIN0020|13/10/2024|7110.36|6461.53
WOR2180|Stephanie Willis|Evening|LIN0010|07-10-2022|15990.42|16719.48
WOR3231|Samuel Adams|Night|LIN0001|2024-07-01|34614.55|21844.11
WOR3232|Gregory Tucker|Morning|LIN0016|30-04-2024|33957.27|26104.17
WOR3233|  Karen Smith  |Evening|LIN0003|2024-11-08|22731.2|7812.45
WOR3234|William Stewart|Morning|LIN0010|04/12/2023|0|49503.55
WOR3235|  Matthew Hays  |Evening|LIN0004|04/27/2024|43301.03|22955.07
WOR3236|Roger Chase|Morning|LIN0017|2022-11-14|-1633.16|8013.78
WOR3237|Robert Brown|Morning|LIN0013|02/20/2022|14119.32|8068.66
WOR3238|Bonnie Levine|Evening|LIN0018|2023-05-18|8797.46|7177.15
WOR3239|Tom Walker|Morning|LIN0019|27-01-2022||1467.47
WOR3240|David Ruiz|Evening|LIN0001|26-04-2022|6986.78|12097.22
WOR3241|Parker Vazquez|EVENING|LIN0019|23-09-2022|3492.6|7987.3
WOR3242|Shannon Owens|Evening|LIN0010|08/04/2022|2555.3|31778.86
WOR3243|Ronnie Oliver|Night|LIN0011|2023-08-01|1818.28|39012.52
WOR1229|  Zachary Miller  |Night|LIN0007|06-08-2022|25613.68|40747.88
WOR3245|Jonathon Franklin|Evening|LIN0002|16-11-2023|16012.99|-2021.11
WOR0845|Steven Johnson|Morning|LIN0012|18-06-2023|46261.31|3625.78
WOR3247|Paul Gomez|Morning|LIN0018|03/10/2022|3148.34|31678.96
INVALID_49|Charles Willis|Evening|LIN0004|06/03/2022|2226.61|3285.78
WOR3249|Carrie Olsen|Night|LIN0004|12/10/2024|-3112.72|47652.28
WOR3250|Jessica Gray|Night|LIN0014|11/11/2024||5140.89
INVALID_10|  Madeline Hall  |Night|LIN0002|2023-04-26|1078.45|20050.92
WOR3252|Jesus Smith|Morning|LIN0015|05-11-2022|37363.43|11223.89
WOR3253|Gina Knox|Morning|LIN0001|20-02-2024|35573.16|17404.44
WOR3254|Shawn Mclean|Night|LIN0007|21-08-2024|34301.81|37538.0
WOR3255|Tonya Hayes|Night|LIN0017|03/02/2022|33454.93|10455.21
WOR3256|Catherine Bush|Night|LIN0017|11/05/2022|41230.86|22287.5
WOR3257|Terri Martinez|Night|LIN0016|26-02-2024|29138.56|40556.04
WOR3258|Colleen Neal|Night|LIN0006|12/12/2023|14546.06|35539.73
WOR3259|  Eric Porter  |Morning|LIN0012|26-03-2024|33896.06|
WOR3260|Steven Berg|Night|LIN0014|11/06/2023|9740.44|33785.49
WOR3261|Lauren Wilson|Night|LIN9999|13/01/2023|33646.88|28615.5
WOR3183|Rita Lee|Evening|LIN0010|05/03/2022|32835.29|14393.99
WOR3263|Nathan Thompson|Morning|LIN0016|08/22/2022|32310.37|-3129.7
WOR3264|Elizabeth Campbell|Night|LIN0006|05/02/2022|4466.19|20409.15
WOR3265|  Brian Munoz  |Night|LIN0009|05/12/2022|23345.31|12270.93
WOR3266|Lisa Fernandez|Evening|LIN0006|10/01/2023|8725.25|23906.38
WOR3267|Stephanie Kaufman|Evening|LIN0012|30/04/2024|27195.38|-3157.52
INVALID_6|Heather Murphy|Evening|LIN0011|12/01/2023|33919.26|10918.99
WOR3269|Amanda Rodriguez|Evening|LIN0011|2022-04-22|42060.02|1917.02
WOR3270|Jason Navarro|Night|LIN0005|17/04/2024|28697.68|45686.16
WOR3271|Kevin Reeves|Night|LIN0004|2024-05-22|25749.58|13806.89
WOR3272|Phillip Parker|Evening|LIN0001|23-01-2023|39559.26|43511.38
WOR3273|Patrick Wallace|Night|LIN0006|2022-03-22|19288.51|34865.9
WOR3274|Jennifer Page|Morning|LIN0019|02/10/2023|41935.88|42161.0
WOR3275|Jeremy Gross|Morning|LIN0012|09/02/2024|24213.99|9176.51
WOR3276|Lonnie Cruz|Evening|LIN0015|10/25/2024|30006.14|40774.03
WOR3277|Brad Dillon|Morning|LIN0006|23/10/2024|44549.91|13411.42
WOR3278|Lindsey Cross|Night|LIN0001|16/03/2023|27517.15|26932.45
WOR3279|Melissa Lin|Morning|LIN0019|11/03/2024|47252.06|12083.08
WOR3280|Alicia Brown|Evening|LIN0005|2022-09-23|14290.25|11848.32
WOR3281|Joseph Solomon|night|LIN0013|21-11-2024|36475.88|2881.12
WOR3282|Michael Davis|Morning|LIN9999|12/07/2024||32970.05
WOR3283|Ashley Clark|Morning|LIN9999|07/18/2022|7855.53|22615.81
WOR3284|Robert Johnson|Night|LIN0007|11/01/2022|10889.55|46401.59
WOR3285|Steven Humphrey|Night|LIN0011|2023-06-28|5125.04|2151.27
WOR3286|Connor Cooley|Evening|LIN0018|2022-07-19|44950.01|9943.45
WOR3287|Jessica Silva|Morning|LIN0004|03/05/2024|Ten Thousand|48783.39
WOR3288|  James Hunt  |Morning|LIN0016|03/04/2024|5171.56|16642.53
WOR3289|James Thomas|Night|LIN0004|29/11/2022|5547.75|17276.23
WOR3290|Matthew Lawson|Evening|LIN0018|2022-01-22|3467.95|44552.54
WOR3291|Lynn Stone|Morning|LIN0016|25-07-2023|29100.46|1705.66
WOR3292|Daniel Hall|Morning|LIN0012|21-10-2024|38489.7|39688.18
WOR3293|Mckenzie Carrillo|Morning|LIN0019|03-02-2024|9949.1|43745.17
WOR3294|  Adam Burton  |Morning|LIN0004|07-01-2023|11270.97|26767.55
WOR3295|John Wright|Night|LIN0004|08-08-2024|43904.88|45159.33
WOR3296|Kyle Owens|Evening|LIN0020|05/03/2023|10971.23|41628.82
WOR3297|Alan Gates|Evening|LIN0017|23-06-2023|34432.68|39937.2
WOR3298|Tyler Murphy|Night|LIN0014|2023-08-20|0|49557.99
WOR3299|Melanie Martinez|Evening|LIN0006|06/08/2024|42837.17|47492.18
WOR3300|  Samantha Bowman  |Night|LIN0011|05/19/2023|41233.57|7162.48
WOR3301|Kevin Marshall|Morning|LIN0013|2023-03-01|16437.53|36708.58
WOR3302|Anthony Richard|night|LIN0020|10/02/2023|-1647.38|21147.29
WOR3303|Jason Martinez|evening|LIN0014|08/30/2024|28242.76|23546.4
WOR3304|  Bryan Brown  |Evening|LIN0003|30/07/2022|47707.7|31105.56
WOR3305|Joel Myers|Night|LIN0014|11/19/2023|29690.68|27116.1
WOR3306|  Russell Bennett  |Morning|LIN0007|30-12-2022|19501.44|17820.45
WOR3307|Nathan Russell|Night|LIN0020|19/12/2023|39831.8|31991.29
WOR3308|Angela Johnson|Morning|LIN0009|16-09-2024|7642.69|42387.59
WOR3309|Michael Rios|Morning|LIN0003|12/03/2024|6873.84|2576.36
WOR3310|Tracy Willis|Evening|LIN0004|02/08/2024|37361.0|31138.15
WOR3311|Marisa Lambert|Night|LIN0014|02/19/2023|37714.18|13637.12
WOR3312|  April Conway  |Night|LIN0004|05/08/2024|1175.91|47125.65
WOR3313|Margaret Perez|Evening|LIN0012|12/10/2023|17181.4|7880.23
WOR3314|Michael Vincent|morning|LIN0014|2022-12-17|15186.73|
WOR3315|Wesley Cole|Night|LIN0004|28/01/2024|25476.15|
WOR3316|Shannon Robles|Night|LIN0009|06/12/2024|10576.37|48291.22
WOR3317|Courtney Hendricks|Morning|LIN0007|2024-04-01|34206.61|45307.23
WOR3318|Tyler Davis|Evening|LIN0020|11/11/2024|11049.18|4376.66
WOR3319|Jennifer Miller|Morning|LIN0017|12-04-2022|22887.11|14748.09
WOR3320|Katie Moore|Morning|LIN0017|05/12/2024|37401.27|24211.07
WOR3321|Ashley Cooper|EVENING|LIN0019|2022-09-01|33667.55|46188.68
WOR3322|Kaylee Harris|Night|LIN0014|01/27/2022|40018.35|40442.16
WOR3323|Katherine Morgan|Evening|LIN0009|2024-01-18|14210.3|3618.82
INVALID_29|Kayla Simpson|EVENING|LIN0011|10/22/2023|35825.42|18238.57
WOR3325|Valerie Bailey|Night|LIN0017|11-03-2024|Twenty Five Thousand|12971.55
WOR3326|Jeffrey Whitney|Evening|LIN0003|2023-04-15|13124.3|47753.94
WOR3327|Mary Daniel|Evening|LIN0006|2023-04-28|1870.11|25615.95
WOR3328|Katherine Henderson|Evening|LIN0012|01/07/2023|47072.41|9979.28
WOR3329|  Cynthia Harris  |Night|LIN0015|2024-02-18|27987.06|48675.6
WOR3330|Erica Torres|Night|LIN0003|10-07-2022|4119.22|31767.9
WOR3331|Joshua Osborn|Night|LIN0020|06/23/2023|46417.75|12214.92
WOR3332|Christina Hill|Morning|LIN0014|11/01/2022|15757.63|0
WOR3333|Ashley Adams|Morning|LIN0002|2022-07-11|6321.94|-733.2
WOR3334|Steven Garcia|Morning|LIN0014|24-02-2024|9260.47|18258.95
WOR3335|Michael Sims|Evening|LIN0013|26/02/2023|3382.84|Twenty Five Thousand
WOR3336|Jason Wolfe|Night|LIN0015|01/06/2024|6912.35|45271.8
WOR3337|Christopher Chambers|Morning|LIN0009|2023-06-10|45583.8|39184.18
WOR3338|Rebecca Huang|Night|LIN0020|11/01/2022|23087.04|12568.12
WOR3339|  Thomas Petersen  |Evening|LIN0001|29/07/2022|15961.15|49785.38
WOR3340|  Shane Burnett  |Evening|LIN0007|10/29/2022|11577.63|9343.24
WOR3341|Heather Anderson|Evening|LIN0011|03/06/2022|18293.99|9920.42
WOR3342|Kevin Carlson|Night|LIN0007|08/20/2024|11374.14|7845.09
WOR3343|Kaitlyn Sellers|Morning|LIN0011|2022-01-05|37690.39|43633.97
WOR3344|Brian Anderson|Morning|LIN0014|2024-02-03|8307.66|101.8
WOR3345|Anna Perry|Night|LIN0017|07/28/2022|32847.79|34074.03
WOR3346|Teresa Hutchinson|Morning|LIN0009|09-10-2024|1384.84|41823.78
WOR3347|Patrick Sanders|Evening|LIN0012|05/05/2023|11757.25|25619.8
WOR3348|Victor Escobar|Morning|LIN0011|22-11-2022|1213.12|33431.36
INVALID_20|  Pam Bell  |Night|LIN0011|02/13/2024|24746.0|49284.39
WOR3350|Christopher Cherry|Evening|LIN0008|2024-05-22||38232.52
WOR3351|Samantha Adams|Evening|LIN0019|2023-06-08|38080.12|39540.62
WOR3352|Joshua Allen|Morning|LIN0016|12-03-2024|2572.45|645.85
WOR3353|Stacey Thompson|Evening|LIN0009|2023-07-03|42431.11|15401.41
WOR3354|Tanya Williams|Evening|LIN0007|18-11-2024|23451.85|8986.18
WOR3355|  Amanda Peters  |Morning|LIN0014|07/22/2024|29098.13|10690.0
WOR3356|Courtney Chavez|Night|LIN0008|18/06/2022|34410.68|34057.11
WOR2946|Cristina Keller|Morning|LIN0012|06/30/2023|0|
WOR3358|Nicole Brock|Morning|LIN0013|2023-06-26|20112.61|23809.21
WOR3359|Latoya Rowe|Evening|LIN0010|2022-05-11|-262.93|29211.73
WOR3360|David Graham|NIGHT|LIN9999|2024-07-02|0|19644.37
INVALID_24|Tyler Peterson|Evening|LIN0008|02-12-2023|19357.05|7537.3
WOR3362|Curtis Gillespie|Morning|LIN0005|03/01/2023|5379.66|Ten Thousand
WOR3363|Adam Robinson|Night|LIN0002|02/24/2022||18735.9
WOR3364|Jeffrey Weaver|Night|LIN0012|25-03-2022|43024.39|12305.69
WOR3365|Danielle Hines|Morning|LIN0003|08/22/2024|40167.76|1853.61
WOR3366|Wendy Morgan|Night|LIN0012|08-10-2024|42981.01|41414.58
WOR0162|Sean Bishop|Morning|LIN0008|29-08-2024|40908.58|5113.47
WOR3368|Darren Watkins|Morning|LIN0013|2023-11-09|13037.19|20306.54
WOR3369|James Parker|Evening|LIN0017|17/02/2023|4868.14|2492.36
WOR3370|Cheryl Johnson|Night|LIN0002|10/22/2023||13253.77
WOR3371|Evelyn Duffy|Evening|LIN0013|2022-03-04|21713.44|10938.23
WOR3372|Jeffrey Brock|Morning|LIN0007|2022-03-06|33666.06|4028.83
WOR3373|Evan Gill|Night|LIN0006|07/10/2022|4527.51|
WOR3374|Kimberly Cherry|Evening|LIN0004|10/04/2023|41266.76|36615.89
WOR3375|Kaylee Olsen|Evening|LIN0015|07-12-2024|2993.77|11280.95
WOR3376|Ann Williams|Evening|LIN9999|04/01/2024|39081.48|21292.73
WOR3377|Amy Clark|Morning|LIN0011|10/08/2022|0|10906.85
WOR3378|Kristin Whitaker|Evening|LIN0015|11/16/2024|44720.21|7747.71
WOR3379|Lori White|Night|LIN0012|03/23/2023|Ten Thousand|48529.2
WOR3380|Bianca Davenport|Night|LIN0011|2023-07-18|49999.1|2757.71
WOR3381|Melanie Pineda|Night|LIN0009|25/06/2024|27929.7|3375.74
WOR3382|Susan Santana|Night|LIN0009|01/04/2023|1710.13|579.29
WOR3383|Julian Clark|NIGHT|LIN0004|29-01-2022|-1035.62|19953.46
WOR3384|Mary Gonzalez|Evening|LIN0016|06-09-2022|11808.26|17615.82
WOR3385|  Matthew Kennedy  |Night|LIN0012|2022-05-20|5773.96|4433.07
WOR3386|Jackson Pena|Morning|LIN0015|10-10-2024|44969.77|-1265.04
WOR3387|Theresa Taylor|Evening|LIN0007|2024-06-12|27356.78|39531.26
WOR3388|Crystal Young|Morning|LIN0011|10/01/2024|16891.7|46965.63
WOR3389|Justin Salinas|Night|LIN0003|13-06-2022||5350.35
WOR3390|Anthony Stephenson|Morning|LIN0016|05/02/2023|26323.42|41720.22
WOR3391|James Pena|Evening|LIN9999|04/15/2022|20908.88|2316.83
WOR3392|Melissa Brown|Night|LIN0016|2023-09-03|28296.68|11170.06
WOR3393|Kevin Gonzalez|Evening|LIN0015|08/31/2023|4708.41|4841.25
WOR3394|Lisa Williamson|Morning|LIN0010|09/09/2022|45698.2|39807.33
WOR3395|Nicholas Benitez|Morning|LIN0019|04/16/2024|Ten Thousand|1234.05
WOR3396|Tiffany Duran|Evening|LIN9999|2024-04-06|7984.94|26917.18
WOR3397|  Bobby Allen  |Night|LIN0014|02-12-2024||16638.8
WOR3398|Jennifer Black|Evening|LIN0020|2024-11-17|26673.61|37131.87
