DoctorID,Name,Specialization,HospitalID
DOC3266,Break,Cardiology,HOS0001
DOC3267,Red,Cardiology,HOS9999
DOC3268,Tough,Neurology,HOS0016
DOC3269,Everyone,Orthopedics,HOS0009
DOC3270,Act,Orthopedics,HOS0005
DOC3271,Travel,Neurology,HOS0011
DOC3272,Process,Pediatrics,HOS0012
INVALID_78,Purpose,General Medicine,HOS0008
DOC3274,Democrat,Pediatrics,HOS9999
DOC3275,Difficult,Orthopedics,HOS0019
DOC3276,Either,General Medicine,HOS0003
DOC3277,Mean,General Medicine,HOS0007
DOC3278,School,Pediatrics,HOS0005
DOC3279,Citizen,Neurology,HOS0008
DOC3280,Card,Pediatrics,HOS0002
DOC3281,Answer,Orthopedics,HOS0009
DOC3282,With,Orthopedics,HOS0017
DOC3283,See,General Medicine,HOS0019
DOC3284,Series,Orthopedics,HOS0018
DOC3285,Meet,Neurology,HOS0016
DOC3286,Far,Cardiology,HOS0018
DOC3287,Happen,Oncology,HOS0018
DOC3288,Difference,Orthopedics,HOS0009
DOC3289,Value,Oncology,HOS0005
DOC3290,School,Oncology,HOS0018
DOC3291,Know,Neurology,HOS0007
DOC3292,Organization,Oncology,HOS0006
DOC3293,Deep,Oncology,HOS0014
DOC3294,Decision,Cardiology,HOS0017
DOC3295,Record,Oncology,HOS0018
DOC3296,Business,CARDIOLOGY,HOS0014
DOC3297,Bring,Neurology,HOS0016
DOC3298,Talk,Orthopedics,HOS0015
DOC3299,Four,GENERAL MEDICINE,HOS0014
DOC3300,Hit,Orthopedics,HOS0017
DOC3301,Piece,Orthopedics,HOS0018
DOC3302,Station,Oncology,HOS0007
DOC3303,Artist,Neurology,HOS0011
DOC3304,Moment,General Medicine,HOS0005
DOC3305,Wind,Neurology,HOS0001
DOC3306,Until,Orthopedics,HOS0010
DOC3307,Door,Pediatrics,HOS0005
DOC3308,View,Cardiology,HOS0017
DOC3309,Resource,General Medicine,HOS0014
DOC3310,Assume,Orthopedics,HOS0005
DOC3311,Nearly,Cardiology,HOS0003
DOC3312,Take,Cardiology,HOS0017
DOC3313,Debate,Oncology,HOS0003
DOC3314,Near,Neurology,HOS0001
DOC3315,Wish,Oncology,HOS0020
DOC3316,Tax,Pediatrics,HOS0018
DOC3317,Condition,Orthopedics,HOS0013
DOC3318,Husband,Cardiology,HOS0005
DOC3319,Young,Pediatrics,HOS0009
DOC3320,Pm,Oncology,HOS0009
DOC3321,Commercial,Neurology,HOS0005
DOC3322,Around,General Medicine,HOS0020
DOC3323,Quickly,Pediatrics,HOS0006
DOC3324,Stand,Oncology,HOS0008
DOC3325,Young,Neurology,HOS0001
DOC3326,Number,Cardiology,HOS0011
DOC3327,Science,Pediatrics,HOS0013
DOC3328,Discover,Cardiology,HOS0013
DOC3329,Event,Oncology,HOS0010
DOC3330,Short,Orthopedics,HOS0006
DOC3331,Would,Cardiology,HOS0003
DOC3332,People,Cardiology,HOS0017
DOC3333,Bed,Cardiology,HOS0020
DOC3334,Hospital,General Medicine,HOS0015
DOC3335,Music,Oncology,HOS0018
DOC3336,Point,Pediatrics,HOS0005
DOC3337,Whose,Pediatrics,HOS0013
DOC0477,Authority,Pediatrics,HOS0009
DOC3339,Son,General Medicine,HOS0013
DOC3340,Pull,Neurology,HOS0017
DOC3341,Language,Oncology,HOS0001
DOC3342,He,Pediatrics,HOS0017
DOC3343,Own,Orthopedics,HOS0011
DOC3344,Determine,Cardiology,HOS0006
DOC3345,Police,General Medicine,HOS0013
DOC3346,One,orthopedics,HOS0010
DOC3347,Step,Oncology,HOS0006
DOC3348,Mother,Oncology,HOS0007
DOC3349,Those,ORTHOPEDICS,HOS0001
DOC3350,Set,Orthopedics,HOS0015
DOC3351,Evidence,Oncology,HOS0012
DOC3352,Economy,oncology,HOS0001
DOC3353,Season,Oncology,HOS0020
DOC3354,Firm,Neurology,HOS0008
DOC3355,Maintain,Pediatrics,HOS0020
DOC3356,Entire,Orthopedics,HOS0006
DOC3357,Security,Oncology,HOS0018
DOC3358,Fact,General Medicine,HOS0012
DOC3359,Watch,Neurology,HOS0006
DOC3360,Present,Oncology,HOS9999
DOC3361,Approach,Orthopedics,HOS0012
DOC3362,Consider,Oncology,HOS0011
DOC3363,A,General Medicine,HOS9999
DOC3364,Production,Neurology,HOS0015
DOC0485,Many,Oncology,HOS0003
DOC3366,Position,Cardiology,HOS0011
DOC3367,Before,Oncology,HOS0017
DOC3368,Upon,General Medicine,HOS0017
DOC3369,Huge,Neurology,HOS0014
DOC3370,Open,Pediatrics,HOS0011
DOC3371,If,General Medicine,HOS0014
DOC3372,Congress,Orthopedics,HOS0004
DOC3373,Dream,Cardiology,HOS0005
DOC3374,Pay,Cardiology,HOS0012
DOC3375,All,Cardiology,HOS0001
DOC3376,Interesting,Oncology,HOS0009
DOC3377,Bit,Pediatrics,HOS0009
DOC3378,Sort,Cardiology,HOS0018
DOC3379,Letter,Oncology,HOS0006
DOC3380,Crime,Cardiology,HOS0011
DOC3381,Growth,Orthopedics,HOS0003
DOC3382,Per,Cardiology,HOS0010
DOC3383,Accept,Pediatrics,HOS0011
DOC3384,Religious,Oncology,HOS0001
DOC3385,Physical,Orthopedics,HOS0008
DOC3386,Arrive,Cardiology,HOS0004
DOC3387,Term,Cardiology,HOS0006
INVALID_60,Protect,Neurology,HOS0018
DOC3389,Long,Pediatrics,HOS0017
DOC3390,Fill,Pediatrics,HOS0011
DOC3391,Important,ONCOLOGY,HOS0001
DOC3392,Senior,Orthopedics,HOS0002
DOC3393,Or,Pediatrics,HOS0014
DOC3394,My,General Medicine,HOS0007
DOC3395,Center,Oncology,HOS9999
DOC3396,Think,Cardiology,HOS0005
DOC3397,Participant,Cardiology,HOS0009
DOC3398,Prevent,GENERAL MEDICINE,HOS0012
DOC3399,Go,Oncology,HOS0019
DOC3400,Player,Cardiology,HOS0019
DOC3401,Provide,Cardiology,HOS0004
DOC3402,Poor,Cardiology,HOS0018
DOC1647,Notice,Oncology,HOS0005
DOC3404,Product,Orthopedics,HOS0011
DOC3405,Now,Cardiology,HOS0002
DOC3406,Oil,Oncology,HOS0001
DOC3407,Effort,Orthopedics,HOS0016
DOC3408,Five,Orthopedics,HOS0011
DOC3409,Someone,Orthopedics,HOS0020
DOC3410,Travel,Neurology,HOS0005
DOC3411,Single,Neurology,HOS0010
INVALID_19,Bit,Neurology,HOS0001
DOC3413,Hear,Cardiology,HOS0012
DOC3414,Black,Neurology,HOS0008
DOC3415,Great,General Medicine,HOS0016
DOC3416,Minute,Cardiology,HOS0011
DOC2768,Tonight,Pediatrics,HOS0006
DOC0949,Career,Neurology,HOS0008
DOC2340,Decide,Orthopedics,HOS0013
DOC3420,Matter,Orthopedics,HOS0015
DOC3421,Indicate,Cardiology,HOS0001
DOC3422,Instead,Orthopedics,HOS0018
INVALID_7,Impact,Orthopedics,HOS0016
DOC3424,The,Oncology,HOS9999
DOC3425,Over,Orthopedics,HOS0012
DOC3426,Dream,General Medicine,HOS0017
DOC3427,Both,Pediatrics,HOS0018
DOC3428,Recent,Orthopedics,HOS0009
DOC3429,Which,pediatrics,HOS0012
DOC3430,Happen,Orthopedics,HOS0020
DOC3431,Indeed,Neurology,HOS0019
DOC3432,Themselves,Orthopedics,HOS0006
DOC3433,Recent,Cardiology,HOS0014
DOC3434,Ahead,Orthopedics,HOS0012
INVALID_36,Understand,Oncology,HOS0003
DOC3436,Oil,Neurology,HOS0012
DOC3437,Throw,Pediatrics,HOS0011
DOC3438,Teacher,neurology,HOS0010
DOC3439,Bag,Oncology,HOS0005
DOC3440,Draw,Cardiology,HOS0017
DOC3441,Season,Neurology,HOS0018
DOC3442,Their,Neurology,HOS9999
INVALID_29,Throughout,Pediatrics,HOS0020
DOC3444,Grow,Orthopedics,HOS0016
DOC3445,Woman,Orthopedics,HOS0011
DOC3446,Democrat,General Medicine,HOS0008
DOC3447,Recent,Cardiology,HOS0020
DOC3448,Test,General Medicine,HOS0019
DOC3449,Fire,Cardiology,HOS0016
DOC3450,Never,Oncology,HOS0017
DOC3451,Recently,Orthopedics,HOS0018
DOC3452,Movement,Pediatrics,HOS0020
DOC3453,Recently,ONCOLOGY,HOS0018
DOC3454,Fund,Oncology,HOS0010
DOC3455,Both,Pediatrics,HOS0020
DOC3456,Look,Cardiology,HOS0002
DOC3457,Fire,Neurology,HOS0003
DOC3458,Range,Cardiology,HOS0020
DOC3459,Budget,cardiology,HOS0009
DOC3460,Ground,Oncology,HOS0019
DOC3461,Radio,NEUROLOGY,HOS0008
DOC3462,Action,General Medicine,HOS0020
DOC3463,Capital,Orthopedics,HOS0018
DOC3464,Play,Orthopedics,HOS0012
DOC2560,Indicate,ONCOLOGY,HOS0012
DOC3466,Also,General medicine,HOS0006
DOC3467,Inside,Pediatrics,HOS0013
DOC3468,Everyone,Cardiology,HOS9999
DOC3469,Miss,Pediatrics,HOS0007
DOC3470,Step,Oncology,HOS0004
DOC3471,Important,Cardiology,HOS0009
DOC3472,Source,Neurology,HOS0006
DOC3473,Station,Pediatrics,HOS0016
DOC3474,Conference,General Medicine,HOS0006
DOC3475,Many,General Medicine,HOS0003
DOC3476,Pattern,General Medicine,HOS0012
DOC3477,Personal,Neurology,HOS0008
DOC3478,Above,Cardiology,HOS0002
DOC3479,Product,Cardiology,HOS0015
DOC3480,Thought,Oncology,HOS0015
DOC3481,Claim,Pediatrics,HOS0009
DOC3482,Step,Orthopedics,HOS0019
DOC3483,Central,Pediatrics,HOS0017
DOC3484,Thought,Orthopedics,HOS0006
DOC3485,Information,General Medicine,HOS0004
DOC3486,Company,Orthopedics,HOS0006
DOC3487,Board,ONCOLOGY,HOS0004
DOC2476,Lead,General Medicine,HOS0015
DOC3489,Worry,Cardiology,HOS0002
DOC3490,Section,Orthopedics,HOS0006
DOC3491,Decision,Neurology,HOS0004
DOC3492,Short,Oncology,HOS0006
DOC3493,Protect,General Medicine,HOS0001
DOC3494,Water,Pediatrics,HOS0020
DOC0280,Someone,Pediatrics,HOS0018
DOC3496,Bag,Neurology,HOS0008
DOC3497,Government,Pediatrics,HOS0017
DOC3498,Late,Neurology,HOS9999
DOC3499,Film,General Medicine,HOS0019
DOC2790,Game,General Medicine,HOS0003
DOC3501,Every,Oncology,HOS0015
DOC1929,Run,Pediatrics,HOS9999
DOC3503,Street,Orthopedics,HOS0008
DOC3504,Night,Oncology,HOS0015
DOC3505,Maintain,oncology,HOS0018
DOC3506,When,Orthopedics,HOS0014
DOC3507,Above,Neurology,HOS0006
DOC3508,Than,Orthopedics,HOS0018
DOC3509,Sport,Oncology,HOS9999
DOC3510,War,Neurology,HOS0016
DOC3511,According,Orthopedics,HOS0003
DOC3512,Heart,Cardiology,HOS0019
DOC3513,Office,Oncology,HOS0010
DOC3514,Beat,Orthopedics,HOS0001
DOC3515,Perhaps,Cardiology,HOS0004
DOC3516,Between,cardiology,HOS0013
DOC3517,Rather,Orthopedics,HOS0013
DOC3518,Already,general medicine,HOS0016
DOC3519,Card,Pediatrics,HOS0015
DOC3520,Prove,Neurology,HOS0005
DOC3521,Community,General Medicine,HOS0002
DOC3522,Five,General Medicine,HOS0009
DOC3523,Detail,Cardiology,HOS0007
DOC3524,Everything,Orthopedics,HOS0012
DOC3525,Believe,Orthopedics,HOS0002
DOC3526,Find,Pediatrics,HOS0020
DOC3527,Seven,Orthopedics,HOS0005
DOC3528,Four,Neurology,HOS0011
DOC3529,Some,Neurology,HOS0005
DOC3530,End,Cardiology,HOS0001
DOC3531,Machine,Pediatrics,HOS0013
DOC3532,Total,Orthopedics,HOS9999
DOC3533,Blue,Orthopedics,HOS0008
DOC3534,Brother,General Medicine,HOS0005
DOC3535,Easy,Orthopedics,HOS0018
DOC3536,Business,Orthopedics,HOS0015
DOC3537,Home,Neurology,HOS0009
DOC3538,Culture,ORTHOPEDICS,HOS0018
DOC3539,Team,Orthopedics,HOS0012
DOC3540,Family,Cardiology,HOS0004
DOC3541,Imagine,Neurology,HOS0004
DOC0278,Put,Cardiology,HOS0015
DOC3543,Ahead,Orthopedics,HOS0018
DOC3544,Attention,Oncology,HOS0014
DOC3545,Religious,Cardiology,HOS0011
INVALID_30,Be,ORTHOPEDICS,HOS0005
INVALID_35,Choose,Cardiology,HOS0011
DOC3548,Her,Oncology,HOS0009
INVALID_94,Argue,General Medicine,HOS9999
DOC3550,Local,cardiology,HOS0011
DOC3551,Start,Neurology,HOS0015
DOC2390,Among,Oncology,HOS0009
DOC3553,Admit,Pediatrics,HOS0017
DOC3554,Real,Orthopedics,HOS0009
DOC3555,Student,Cardiology,HOS0011
DOC3556,Board,Neurology,HOS0020
DOC3557,Through,General Medicine,HOS0012
DOC3558,Smile,Neurology,HOS0019
DOC3559,Help,Pediatrics,HOS0019
DOC3560,Five,ORTHOPEDICS,HOS0010
INVALID_21,Against,ORTHOPEDICS,HOS0017
DOC3562,Happen,Orthopedics,HOS0010
DOC3563,Development,Oncology,HOS0007
DOC3564,This,General Medicine,HOS0011
DOC3565,Back,Oncology,HOS0012
DOC3566,Interest,Neurology,HOS0015
DOC3567,Learn,Cardiology,HOS0014
DOC3568,Ground,Orthopedics,HOS0007
DOC3569,Car,Neurology,HOS0002
DOC3570,Blue,Orthopedics,HOS0006
DOC3571,Institution,Cardiology,HOS0009
DOC3572,Phone,Neurology,HOS0010
DOC3573,Still,Pediatrics,HOS0020
DOC3574,Economy,Oncology,HOS0020
DOC2477,Against,Oncology,HOS0019
DOC3576,Page,Pediatrics,HOS0014
INVALID_38,Beat,General Medicine,HOS0001
DOC3578,Evening,Oncology,HOS0018
DOC3579,With,Cardiology,HOS0020
DOC3580,Activity,Neurology,HOS0007
DOC3581,Capital,Oncology,HOS0009
DOC3582,Respond,General Medicine,HOS0020
DOC3583,Speak,Neurology,HOS0004
DOC3584,Health,Orthopedics,HOS0008
DOC3585,Hotel,Cardiology,HOS0009
INVALID_81,Us,Oncology,HOS0001
DOC3587,Character,Neurology,HOS0007
DOC3588,Work,General Medicine,HOS0006
DOC3589,Ready,Cardiology,HOS0013
DOC3590,Room,Orthopedics,HOS9999
INVALID_85,Road,Orthopedics,HOS0009
DOC3592,Evening,General Medicine,HOS0016
DOC3593,Catch,Pediatrics,HOS0012
DOC3594,Throw,Cardiology,HOS0014
DOC3595,Per,Oncology,HOS0013
DOC3596,Instead,Oncology,HOS0019
DOC3597,Garden,neurology,HOS0005
DOC3598,Light,General Medicine,HOS0007
DOC3599,To,Cardiology,HOS0003
DOC3600,Lose,Pediatrics,HOS0020
DOC3601,Serious,Neurology,HOS0014
DOC3602,Whom,Neurology,HOS0007
DOC3603,Type,Oncology,HOS0004
DOC3604,Law,Oncology,HOS0014
DOC3605,Evening,Pediatrics,HOS0001
DOC3606,Amount,Orthopedics,HOS0004
DOC3607,Very,Neurology,HOS0010
DOC3608,Local,Oncology,HOS0014
DOC3609,Have,Neurology,HOS0018
DOC3610,Arm,Cardiology,HOS0002
DOC1156,Finally,Oncology,HOS9999
DOC3612,Look,Neurology,HOS0019
DOC3613,Late,General Medicine,HOS0014
DOC3614,Book,General Medicine,HOS0003
DOC3615,Often,Cardiology,HOS0020
DOC3616,World,Oncology,HOS0003
DOC0762,Analysis,CARDIOLOGY,HOS0001
DOC3618,True,Neurology,HOS0015
DOC3619,Break,PEDIATRICS,HOS0006
DOC3620,Media,Neurology,HOS0003
DOC3621,Hard,Oncology,HOS0007
DOC3622,Purpose,Pediatrics,HOS0016
DOC3623,Thing,Orthopedics,HOS9999
DOC3624,Open,Cardiology,HOS0009
DOC3625,Health,Pediatrics,HOS0002
DOC3626,Federal,Oncology,HOS0003
DOC3627,Significant,Neurology,HOS0014
DOC3628,Open,Cardiology,HOS0002
INVALID_86,Idea,General Medicine,HOS0018
DOC3630,Nice,Orthopedics,HOS0014
DOC3631,Idea,Pediatrics,HOS0004
DOC3632,Figure,neurology,HOS0008
DOC3633,Impact,General Medicine,HOS0004
DOC3634,Suddenly,General Medicine,HOS0016
DOC3635,Pull,General Medicine,HOS0009
DOC3636,Three,Cardiology,HOS0012
DOC3637,View,Cardiology,HOS0007
DOC3638,Player,Pediatrics,HOS0012
DOC3639,Economy,Neurology,HOS0013
DOC3640,Magazine,Cardiology,HOS0016
DOC3641,Measure,Orthopedics,HOS0017
DOC3642,Serve,Orthopedics,HOS0002
DOC3643,Treat,Cardiology,HOS0019
DOC3644,Writer,Orthopedics,HOS0019
DOC3645,Audience,Orthopedics,HOS0016
INVALID_60,Easy,Cardiology,HOS0011
DOC3647,Other,Orthopedics,HOS0009
DOC1829,Many,General Medicine,HOS0009
DOC3649,Age,Neurology,HOS9999
DOC3650,Speak,Neurology,HOS0015
DOC3651,Process,Orthopedics,HOS0017
DOC3652,Last,Oncology,HOS0020
DOC3653,Hair,General Medicine,HOS0015
DOC3654,Rule,Pediatrics,HOS0004
DOC3655,Federal,Orthopedics,HOS0019
DOC3656,Generation,Cardiology,HOS0017
DOC3657,Tough,Oncology,HOS0017
DOC3658,Tough,Pediatrics,HOS0020
DOC3659,Sea,Oncology,HOS0009
DOC3660,Responsibility,Pediatrics,HOS0014
DOC3661,Cause,Pediatrics,HOS0019
DOC3662,Quality,Pediatrics,HOS0020
DOC3663,Quality,General Medicine,HOS0017
DOC2486,Doctor,Neurology,HOS0010
INVALID_35,Fall,Cardiology,HOS0016
DOC3666,Senior,General Medicine,HOS0002
DOC3667,Garden,Oncology,HOS0015
DOC3668,Smile,Oncology,HOS0012
DOC3669,Song,Pediatrics,HOS0007
DOC3670,College,Cardiology,HOS0001
DOC3671,All,Neurology,HOS0001
DOC3672,Environment,Cardiology,HOS0020
DOC3673,Phone,Neurology,HOS0003
DOC3674,Add,Neurology,HOS0012
DOC3675,Including,Oncology,HOS0007
DOC3676,Raise,Pediatrics,HOS0015
DOC3677,Yet,Neurology,HOS9999
DOC3678,Myself,Pediatrics,HOS0003
DOC3679,Leave,Orthopedics,HOS0001
DOC3680,Hear,Neurology,HOS0011
DOC3681,Trial,Orthopedics,HOS0018
DOC3682,Assume,Oncology,HOS0006
DOC3683,Few,Neurology,HOS0010
DOC3684,Guy,Cardiology,HOS0017
DOC3685,Modern,Neurology,HOS0018
DOC3685,Field,General Medicine,HOS0005
DOC3687,Necessary,Cardiology,HOS0008
DOC3688,Break,Neurology,HOS0001
DOC3689,Citizen,Neurology,HOS0005
DOC3690,Mean,Oncology,HOS0020
DOC3691,When,Pediatrics,HOS9999
DOC3692,Answer,Oncology,HOS0008
DOC3693,Star,Oncology,HOS0005
DOC3694,Decision,Neurology,HOS0002
DOC3695,Big,Oncology,HOS0013
DOC3696,Low,oncology,HOS0003
DOC3697,Often,Pediatrics,HOS0020
DOC1794,Adult,Oncology,HOS0015
DOC3699,Reflect,General Medicine,HOS0012
DOC3700,Pretty,Cardiology,HOS0004
DOC3701,Song,Orthopedics,HOS0012
DOC3702,Reveal,Cardiology,HOS0011
DOC3703,Dog,Cardiology,HOS0011
DOC3704,Republican,Neurology,HOS9999
DOC3705,Yes,Pediatrics,HOS0001
DOC3706,While,Oncology,HOS0017
DOC3707,Power,Pediatrics,HOS0016
DOC3708,High,Cardiology,HOS0001
DOC3709,Goal,Cardiology,HOS0009
DOC3710,Particularly,Orthopedics,HOS0007
DOC3711,Miss,Orthopedics,HOS0004
DOC3712,Car,Neurology,HOS0003
DOC3713,Southern,Pediatrics,HOS0001
DOC3714,Fact,Orthopedics,HOS0008
DOC3715,Sport,General Medicine,HOS0006
DOC3716,President,pediatrics,HOS0010
DOC3717,House,Pediatrics,HOS0012
DOC3718,Own,Oncology,HOS0006
DOC3719,Condition,Orthopedics,HOS0019
DOC3720,Science,Pediatrics,HOS0018
DOC3721,Apply,Neurology,HOS0017
DOC3722,Hand,Pediatrics,HOS0014
DOC3723,South,Cardiology,HOS0003
DOC3724,Rich,Neurology,HOS0001
DOC3725,Sound,cardiology,HOS0020
DOC0184,Throughout,Cardiology,HOS0017
DOC3727,Production,General Medicine,HOS0014
DOC3728,Service,Cardiology,HOS0016
DOC3729,When,General Medicine,HOS0011
DOC3730,Training,Orthopedics,HOS0005
DOC3731,Hear,Oncology,HOS0015
DOC3732,Fall,Neurology,HOS0008
DOC3733,Move,General Medicine,HOS0001
DOC3734,Claim,Cardiology,HOS0015
DOC3735,Season,Neurology,HOS0013
DOC3736,Class,Oncology,HOS0011
DOC3737,Down,Pediatrics,HOS0005
DOC3738,Watch,Cardiology,HOS0009
DOC3739,Energy,Pediatrics,HOS0012
DOC1778,Choice,Oncology,HOS0004
INVALID_26,Agent,Pediatrics,HOS0008
DOC3742,Plan,Neurology,HOS0015
DOC3743,Discuss,Orthopedics,HOS0019
DOC3744,Work,Neurology,HOS0010
DOC1583,Fill,Cardiology,HOS0019
DOC3746,Either,Cardiology,HOS0010
DOC3747,Forget,Orthopedics,HOS0011
DOC3748,Minute,General Medicine,HOS0016
DOC3749,Yet,Oncology,HOS0019
DOC3750,Small,Cardiology,HOS9999
DOC3751,Response,Orthopedics,HOS0008
DOC3752,Sell,General Medicine,HOS0008
DOC3753,Sit,cardiology,HOS0006
DOC3754,Available,Oncology,HOS0002
DOC3755,Body,Neurology,HOS0011
DOC3756,Himself,Orthopedics,HOS0016
DOC3757,Receive,Cardiology,HOS0003
DOC3758,Notice,General medicine,HOS0001
DOC3759,Its,Oncology,HOS0001
DOC3760,Party,Cardiology,HOS0002
DOC3761,Available,Cardiology,HOS0015
DOC3762,Street,Orthopedics,HOS0013
DOC3763,Result,Oncology,HOS9999
DOC3764,Political,General Medicine,HOS0020
DOC3765,Possible,Orthopedics,HOS0019
DOC3766,Sing,Pediatrics,HOS0013
DOC3767,Woman,Cardiology,HOS0013
DOC3768,Range,General Medicine,HOS0007
DOC3769,Player,Pediatrics,HOS0020
DOC3770,Exactly,Oncology,HOS0014
DOC3771,When,Cardiology,HOS0002
DOC3772,Art,Pediatrics,HOS0008
DOC3773,Range,General Medicine,HOS0012
DOC3774,Not,Neurology,HOS0003
DOC3775,Even,General Medicine,HOS0010
DOC3776,Play,Neurology,HOS0018
DOC3777,Bar,General Medicine,HOS0006
DOC3778,Serious,Oncology,HOS0006
DOC3779,Central,Cardiology,HOS0013
DOC3780,Kitchen,Orthopedics,HOS0008
DOC3781,Arm,General Medicine,HOS0006
DOC3782,Day,Oncology,HOS0007
DOC3783,Plant,Cardiology,HOS0018
DOC3784,No,Cardiology,HOS0018
DOC3785,National,Pediatrics,HOS0008
DOC3786,Sister,GENERAL MEDICINE,HOS0015
DOC3787,Probably,NEUROLOGY,HOS0002
DOC3788,Military,General Medicine,HOS0009
DOC3789,Wear,General Medicine,HOS0011
DOC3790,Wear,Cardiology,HOS0005
DOC3791,Soon,Orthopedics,HOS0017
DOC3792,Born,Pediatrics,HOS0006
DOC3793,Newspaper,Cardiology,HOS0013
DOC3794,Everybody,Oncology,HOS0002
DOC3795,Within,General Medicine,HOS0012
DOC3796,Add,Orthopedics,HOS0009
DOC3797,Song,General medicine,HOS0001
DOC3798,Such,Pediatrics,HOS0020
DOC3799,Understand,Oncology,HOS0014
DOC3800,May,Neurology,HOS0004
DOC3801,Ready,Neurology,HOS0001
DOC3802,Firm,General Medicine,HOS0003
DOC3803,Entire,Pediatrics,HOS0020
DOC3804,Upon,General Medicine,HOS0012
DOC3805,Direction,Oncology,HOS0018
DOC3806,Toward,Orthopedics,HOS0005
DOC3807,Nature,Neurology,HOS0011
DOC3808,Prove,Oncology,HOS0001
DOC3809,Visit,Pediatrics,HOS0019
DOC3810,Win,Cardiology,HOS0003
DOC3811,Parent,General Medicine,HOS0007
DOC3812,Know,orthopedics,HOS9999
DOC3358,Past,Pediatrics,HOS0013
DOC3814,Marriage,Neurology,HOS0012
DOC3815,Join,Cardiology,HOS0010
DOC3816,Wife,Oncology,HOS0007
DOC3817,Particularly,Oncology,HOS0015
DOC3818,Side,Orthopedics,HOS0017
DOC3819,Commercial,Orthopedics,HOS0014
DOC3820,Note,Orthopedics,HOS0014
DOC3821,Difficult,Cardiology,HOS0004
DOC3822,Between,General Medicine,HOS0006
DOC3625,Want,Orthopedics,HOS9999
DOC3824,War,oncology,HOS0020
INVALID_58,Buy,Orthopedics,HOS0016
DOC3826,Much,Oncology,HOS0007
DOC3827,Factor,General Medicine,HOS0020
DOC3828,Great,Neurology,HOS0015
DOC3829,Important,General Medicine,HOS0013
DOC3830,Score,cardiology,HOS0018
DOC0387,Five,Orthopedics,HOS0011
DOC3832,Mr,Neurology,HOS0013
DOC3833,Key,General Medicine,HOS0017
DOC3834,Look,Orthopedics,HOS0014
DOC3835,Clear,Oncology,HOS0020
DOC3836,Senior,Cardiology,HOS0011
DOC3837,Question,Oncology,HOS0001
DOC3838,Along,Pediatrics,HOS0009
DOC3839,Parent,General Medicine,HOS0017
DOC3840,Respond,Orthopedics,HOS0006
DOC3841,Consider,Cardiology,HOS0003
DOC3842,Much,general medicine,HOS0002
INVALID_45,Trouble,Oncology,HOS9999
DOC3844,We,General Medicine,HOS0001
DOC3845,Cup,General Medicine,HOS0010
DOC3846,Eye,Oncology,HOS0007
DOC3847,American,Cardiology,HOS0001
DOC3848,Reveal,Cardiology,HOS0008
DOC3849,Painting,Orthopedics,HOS0008
DOC3850,Computer,General Medicine,HOS0004
DOC3851,Themselves,General Medicine,HOS0009
DOC3852,Space,Orthopedics,HOS0004
DOC3853,Experience,cardiology,HOS0002
DOC3854,Career,Neurology,HOS0008
DOC3855,Table,General Medicine,HOS0002
DOC3856,Job,Oncology,HOS0011
DOC3857,Top,General Medicine,HOS0020
DOC3858,Democrat,Orthopedics,HOS0003
DOC3859,Traditional,Oncology,HOS0003
DOC3860,Quickly,General Medicine,HOS0005
DOC3861,Note,Orthopedics,HOS0001
DOC3862,Consider,Oncology,HOS9999
DOC3863,Pick,pediatrics,HOS0011
DOC3864,Join,Cardiology,HOS0011
DOC3865,Gas,Oncology,HOS0010
DOC3866,Between,neurology,HOS0010
DOC3867,Direction,Cardiology,HOS0016
DOC3868,Example,Neurology,HOS0008
DOC3187,Campaign,Orthopedics,HOS0016
DOC3870,Physical,Orthopedics,HOS0014
DOC3871,Up,Orthopedics,HOS0019
DOC3872,Entire,Pediatrics,HOS0005
DOC3873,Too,Cardiology,HOS0001
DOC3874,Tell,PEDIATRICS,HOS9999
DOC3875,Mother,Pediatrics,HOS0009
DOC3876,Dinner,GENERAL MEDICINE,HOS0014
DOC3877,Role,Neurology,HOS0017
DOC3878,When,Pediatrics,HOS0010
DOC2954,Cut,Pediatrics,HOS0008
DOC3880,Rich,GENERAL MEDICINE,HOS0007
DOC3881,Actually,Orthopedics,HOS0004
DOC3882,American,Orthopedics,HOS0011
DOC3883,Deep,Neurology,HOS0001
DOC3884,Service,Pediatrics,HOS0007
DOC3885,Key,General Medicine,HOS0011
DOC3886,Fall,Pediatrics,HOS0009
DOC3887,Professor,Orthopedics,HOS0012
DOC3888,Cover,Orthopedics,HOS0018
DOC3889,Evidence,Cardiology,HOS0010
DOC3890,Organization,Neurology,HOS0016
DOC3891,Clearly,General Medicine,HOS0002
DOC3892,Large,Orthopedics,HOS9999
DOC3142,Research,Oncology,HOS0016
DOC3894,Read,Oncology,HOS0001
DOC3895,Hand,Cardiology,HOS0019
DOC3896,Deep,General Medicine,HOS0004
DOC3897,Rather,Orthopedics,HOS0013
DOC3898,Hard,Pediatrics,HOS0010
DOC3899,Suddenly,General Medicine,HOS0002
