StudentID,Name,Age,Gender,EnrollmentDate,CourseID,HospitalID,Status,ExtraColumn
STU2963,Thomas Osborn,24,Female,11-09-2022,COU0010,HOS0012,Graduated,EXTRA_DATA
STU2964,Matthew Price,22,Other,11/08/2023,COU0006,HOS0020,Dropped,EXTRA_DATA
STU2965,Pamela Garcia,75,MALE,2023-07-21,COU0018,HOS0017,Dropped,EXTRA_DATA
STU2966,Kelly Adams,57,M,26/10/2022,COU0003,HOS0009,Dropped,EXTRA_DATA
STU2967,Ronald Johnson,31,Other,19-09-2024,COU0003,HOS0001,Dropped,EXTRA_DATA
STU2968,Alexis Rush,40,FEMALE,30-08-2022,COU0008,HOS0004,Dropped,EXTRA_DATA
STU2969,Jeffrey Coleman,45,MALE,15-11-2022,COU0007,HOS0004,Dropped,EXTRA_DATA
STU2970,Marissa Case,42,Male,2023-07-01,COU0009,HOS0012,Graduated,EXTRA_DATA
STU2971,John Collins,33,female,25/03/2022,COU0002,HOS0005,Graduated,EXTRA_DATA
STU2972,Jesus Clark,39,Male,23/06/2024,COU0012,HOS0008,Dropped,EXTRA_DATA
STU2973,Lindsay Morgan,68,male,2024-04-18,COU0005,HOS0010,Active,EXTRA_DATA
STU2974,Allison Manning,0,MALE,15/11/2022,COU0010,HOS0003,Suspended,EXTRA_DATA
STU2975,Patrick Lopez,57,M,25/04/2022,COU0012,HOS0020,Active,EXTRA_DATA
STU2976,John Mccoy,43,M,07-11-2022,COU0018,HOS0004,Graduated,EXTRA_DATA
STU2977,Joseph Garcia,60,female,2024-07-20,COU0019,HOS0018,Dropped,EXTRA_DATA
STU2978,Lori Odonnell,43,FEMALE,05/01/2024,COU0014,HOS0012,Suspended,EXTRA_DATA
STU2979,Randall Chambers,70,FEMALE,31/01/2023,COU0012,HOS0010,Suspended,EXTRA_DATA
STU2980,Robert Meyers,52,F,10/02/2023,COU0001,HOS0007,Dropped,EXTRA_DATA
STU2981,Kyle Bryant,79,m,30-01-2023,COU0020,HOS0004,Graduated,EXTRA_DATA
STU2982,Jamie Lewis,42,MALE,17/07/2024,COU0010,HOS0014,Active,EXTRA_DATA
STU2983,  Lisa Ruiz  ,49,Other,06/12/2023,COU0010,HOS0009,Dropped,EXTRA_DATA
INVALID_22,Kimberly Maldonado,23,FEMALE,2022-03-17,COU0020,HOS0011,Suspended,EXTRA_DATA
STU1856,Jason Perkins,60,MALE,2022-07-10,COU0017,HOS0020,Active,EXTRA_DATA
STU2986,Carlos Torres,64,Female,02-03-2023,COU0018,HOS0005,Active,EXTRA_DATA
STU2987,Elizabeth Romero,61,Female,2023-08-17,COU0012,HOS0017,Suspended,EXTRA_DATA
STU2988,Christopher Pollard,21,M,10/30/2022,COU9999,HOS0020,Suspended,EXTRA_DATA
STU2989,Debra Keller,79,Male,09/04/2022,COU0008,HOS0018,Graduated,EXTRA_DATA
STU2990,Justin Howard,75,FEMALE,07/07/2022,COU0006,HOS0005,Dropped,EXTRA_DATA
STU2991,Donna Thomas,31,M,01/10/2022,COU0020,HOS0018,Active,EXTRA_DATA
STU2992,Heather Lewis,53,Male,03/09/2022,COU0007,HOS0016,Suspended,EXTRA_DATA
STU2993,Heather Brown,0,male,07/01/2023,COU0012,HOS9999,Dropped,EXTRA_DATA
STU2994,  Jacob Knight  ,48,female,07/04/2022,COU0016,HOS0007,Suspended,EXTRA_DATA
STU2995,Karen Allen,70,F,13/12/2023,COU0020,HOS0011,Dropped,EXTRA_DATA
STU2996,Kelly Perry,56,MALE,16-07-2023,COU0007,HOS0002,Active,EXTRA_DATA
STU2997,Dana Hoffman,49,Other,02/05/2022,COU0013,HOS0012,Graduated,EXTRA_DATA
STU2998,Jeffrey Ortiz,43,F,26-12-2024,COU0005,HOS0002,Dropped,EXTRA_DATA
STU2999,Christopher Boyle,18,Female,16/06/2022,COU0009,HOS0001,Active,EXTRA_DATA
STU3000,Laura Gross,50,m,2022-04-12,COU0002,HOS0011,Active,EXTRA_DATA
STU3001,Shannon Carey,36,Female,05/01/2024,COU0015,HOS0019,Suspended,EXTRA_DATA
STU3002,Tina Dawson,52,Other,09/03/2023,COU0013,HOS0013,Dropped,EXTRA_DATA
STU3003,Elizabeth Chen,45,MALE,2023-07-24,COU0010,HOS0008,DROPPED,EXTRA_DATA
STU3004,Andre Castillo,77,M,10-07-2023,COU0004,HOS0006,Suspended,EXTRA_DATA
STU3005,Samuel Davis,76,male,2022-02-06,COU0006,HOS0007,active,EXTRA_DATA
STU3006,Jeffrey Jones,28,MALE,02/10/2024,COU0019,HOS0009,Suspended,EXTRA_DATA
STU3007,Elizabeth Hall,69,M,06/03/2022,COU0005,HOS0009,Graduated,EXTRA_DATA
STU3008,  Frank Mcdowell  ,72,male,02/04/2023,COU0010,HOS0003,Graduated,EXTRA_DATA
STU3009,Billy Johnson,22,M,09/13/2022,COU0014,HOS0002,Suspended,EXTRA_DATA
STU3010,Linda Waller,54,FEMALE,12-06-2024,COU0005,HOS0011,Active,EXTRA_DATA
STU3011,Martin Nelson,54,Other,2023-06-09,COU0016,HOS0009,Suspended,EXTRA_DATA
STU3012,Michael Ford,-5,Male,14-08-2023,COU0019,HOS0003,Dropped,EXTRA_DATA
STU3013,Mark Hunter,50,Male,23/07/2023,COU0013,HOS0010,Dropped,EXTRA_DATA
STU3014,Vanessa Jones,80,Other,2023-04-27,COU0017,HOS0017,Active,EXTRA_DATA
STU3015,Jeremy Brown,54,female,2024-12-24,COU9999,HOS0010,Suspended,EXTRA_DATA
STU3016,Jasmine Andrade,57,Male,2024-10-26,COU0007,HOS0015,Active,EXTRA_DATA
STU3017,  Brenda Doyle  ,42,m,07/15/2024,COU0009,HOS0006,Dropped,EXTRA_DATA
STU3018,Matthew Wong,77,Female,14/03/2023,COU0002,HOS0020,Graduated,EXTRA_DATA
STU3019,Lisa Fischer,75,MALE,22/05/2024,COU0004,HOS0010,Graduated,EXTRA_DATA
STU3020,Adam Levine,20,Other,19-11-2022,COU0015,HOS0017,dropped,EXTRA_DATA
STU3021,Brandon Lee,77,MALE,12/17/2024,COU0006,HOS0009,Active,EXTRA_DATA
STU3022,Lisa Hall,61,m,06/25/2023,COU0008,HOS0011,SUSPENDED,EXTRA_DATA
STU3023,  Juan Wood  ,77,MALE,01/03/2024,COU0015,HOS0008,Suspended,EXTRA_DATA
STU3024,Samuel Willis,Sixty Five,Male,06-08-2022,COU0001,HOS0002,Dropped,EXTRA_DATA
STU3025,Stephanie White,150,FEMALE,2024-07-20,COU0005,HOS0005,Graduated,EXTRA_DATA
STU3026,Rebecca Hawkins,79,female,2023-05-13,COU0010,HOS0019,Graduated,EXTRA_DATA
STU3027,Charles Martin,56,m,27-04-2023,COU0004,HOS0005,Dropped,EXTRA_DATA
STU3028,Randall Smith,75,female,29/07/2024,COU0016,HOS0014,Graduated,EXTRA_DATA
STU3029,Jaime Mcbride,65,m,06/04/2023,COU0005,HOS0008,Dropped,EXTRA_DATA
STU3030,Mark Anderson,60,Other,02/02/2024,COU0014,HOS0004,Dropped,EXTRA_DATA
STU1048,Kimberly Anderson,40,M,12/17/2024,COU0005,HOS0018,ACTIVE,EXTRA_DATA
STU3032,Brenda Everett,79,MALE,08/06/2022,COU0019,HOS0015,Active,EXTRA_DATA
STU3033,Andrew Martinez,79,Female,05-05-2022,COU0003,HOS0017,Dropped,EXTRA_DATA
STU3034,  Edward Wise  ,-5,male,28-05-2022,COU0019,HOS0008,Dropped,EXTRA_DATA
STU3035,Sherry Gomez,22,Male,11/04/2024,COU0015,HOS0008,Dropped,EXTRA_DATA
STU3036,  Dustin Morgan  ,53,Male,10-03-2022,COU0010,HOS0004,ACTIVE,EXTRA_DATA
STU3037,Alexis Robinson,57,MALE,03/07/2024,COU0019,HOS0013,Active,EXTRA_DATA
STU3038,Benjamin Porter,79,FEMALE,02/13/2022,COU0006,HOS0015,Dropped,EXTRA_DATA
STU3039,Mario Randall,21,M,03/15/2024,COU0014,HOS0016,Active,EXTRA_DATA
STU3040,Matthew Mcmahon,71,MALE,03-12-2022,COU0013,HOS0015,Suspended,EXTRA_DATA
STU3041,Amanda Stevenson,29,MALE,12-06-2024,COU0012,HOS0019,Graduated,EXTRA_DATA
STU3042,Donald Carter,38,Male,03/19/2022,COU0010,HOS0006,Dropped,EXTRA_DATA
STU3043,Catherine Briggs,53,MALE,08/16/2023,COU0018,HOS0019,Active,EXTRA_DATA
STU3044,Kiara Ayala,39,M,09/17/2022,COU0006,HOS0014,Dropped,EXTRA_DATA
STU3045,Ryan Vasquez,72,Female,17-10-2022,COU0013,HOS0019,Dropped,EXTRA_DATA
STU3046,Holly Henson,34,male,07-05-2022,COU0002,HOS0017,Graduated,EXTRA_DATA
STU3047,Joseph Wilson,47,Male,28-09-2023,COU9999,HOS0015,Dropped,EXTRA_DATA
STU3048,Mark Fields,64,FEMALE,23/05/2022,COU0004,HOS0020,Suspended,EXTRA_DATA
STU3049,Melissa Baker,72,M,01-03-2022,COU0005,HOS0017,Active,EXTRA_DATA
STU3050,John Mendoza,63,Other,04/23/2023,COU0008,HOS0018,Suspended,EXTRA_DATA
STU3051,Lauren Ross,41,M,25/10/2024,COU0008,HOS0017,Dropped,EXTRA_DATA
STU3052,Stephen Olson,26,m,2023-10-07,COU0010,HOS0018,Graduated,EXTRA_DATA
STU3053,Dawn Smith,72,Female,27-05-2022,COU0016,HOS0011,Active,EXTRA_DATA
STU3054,Eric Campbell,28,Male,08/16/2022,COU0002,HOS0001,Suspended,EXTRA_DATA
STU3055,Justin Rogers,49,FEMALE,2023-05-09,COU0012,HOS0009,Active,EXTRA_DATA
INVALID_66,Diane Barker,150,Other,02/10/2023,COU0015,HOS0012,Graduated,EXTRA_DATA
STU3057,Tina Gonzalez,58,Other,10/01/2022,COU0005,HOS0010,dropped,EXTRA_DATA
STU3058,Tristan Christensen,25,m,11/17/2024,COU9999,HOS0006,Suspended,EXTRA_DATA
STU3059,Justin Joyce,33,female,10/14/2024,COU0013,HOS0015,Dropped,EXTRA_DATA
STU3060,Matthew Duran,48,M,11/17/2022,COU0002,HOS0003,Suspended,EXTRA_DATA
STU3061,Christina Fleming,42,F,15/02/2023,COU0008,HOS0012,Dropped,EXTRA_DATA
STU3062,Kevin Mcgee,55,F,07/04/2022,COU0003,HOS0018,Suspended,EXTRA_DATA
STU3063,Elizabeth Vincent,42,Male,2024-03-04,COU0018,HOS0008,Active,EXTRA_DATA
STU3064,Timothy Martinez,59,MALE,09/02/2022,COU0009,HOS0009,Dropped,EXTRA_DATA
STU3065,James Evans,34,m,20/11/2024,COU0015,HOS0013,Dropped,EXTRA_DATA
STU3066,Angela Rose,77,female,19/04/2022,COU0005,HOS0010,Active,EXTRA_DATA
STU3067,Anthony Murphy,44,F,2023-09-21,COU0013,HOS0007,Active,EXTRA_DATA
STU3068,Blake Jimenez,69,MALE,22/08/2023,COU0016,HOS0008,Suspended,EXTRA_DATA
STU3069,Toni Waller,28,MALE,2023-06-18,COU0004,HOS0010,Graduated,EXTRA_DATA
STU3070,  Haley Lee  ,45,F,19-03-2024,COU0012,HOS0011,Suspended,EXTRA_DATA
STU3071,Martha Shepard,78,M,23/04/2024,COU0010,HOS0009,Suspended,EXTRA_DATA
STU3072,Jody Shaw,75,MALE,2023-07-18,COU0019,HOS0005,Active,EXTRA_DATA
STU3073,Jason Martin,22,m,17/11/2022,COU0001,HOS0005,Suspended,EXTRA_DATA
STU3074,Henry Wright,41,Female,26/10/2024,COU0015,HOS0005,Suspended,EXTRA_DATA
INVALID_69,  Tiffany Greer  ,73,Female,28/11/2024,COU0010,HOS0017,Suspended,EXTRA_DATA
INVALID_52,  Angela Mclaughlin  ,23,FEMALE,28-06-2022,COU0011,HOS0011,Graduated,EXTRA_DATA
STU3077,Susan Nichols,45,F,11/25/2024,COU0008,HOS0002,Dropped,EXTRA_DATA
STU3078,Deborah Johnson,23,male,21-11-2024,COU0004,HOS0011,Graduated,EXTRA_DATA
STU3079,Cheryl Wagner,44,male,2024-07-09,COU0014,HOS0013,Active,EXTRA_DATA
STU3080,Kenneth Harrell,41,MALE,01/04/2024,COU0017,HOS0019,Active,EXTRA_DATA
STU3081,  Stephen Glover  ,78,male,2022-12-18,COU0004,HOS0006,Active,EXTRA_DATA
STU3082,Kevin Ramirez,51,Male,05/06/2024,COU0012,HOS0015,Graduated,EXTRA_DATA
STU3083,Caitlyn Parks,27,Other,28-09-2024,COU0017,HOS0016,Active,EXTRA_DATA
STU3084,Monica Carlson,66,female,02/01/2022,COU0016,HOS0004,Suspended,EXTRA_DATA
STU3085,  Jessica George  ,35,M,25/11/2023,COU0009,HOS9999,Dropped,EXTRA_DATA
STU3086,Anne Fitzpatrick,79,F,23/08/2024,COU0002,HOS0014,Dropped,EXTRA_DATA
STU3087,Benjamin Moreno,49,Male,02/05/2022,COU0013,HOS0012,Graduated,EXTRA_DATA
STU3088,  Jake Padilla  ,53,Male,2023-10-17,COU0008,HOS0007,Graduated,EXTRA_DATA
STU3089,Rachel Clark,32,FEMALE,12/01/2022,COU0004,HOS0016,Graduated,EXTRA_DATA
STU3090,Ralph Little,29,FEMALE,2024-10-25,COU0017,HOS0019,Graduated,EXTRA_DATA
STU3091,Misty Hudson,Twenty,F,05/09/2022,COU0008,HOS0016,ACTIVE,EXTRA_DATA
STU3092,Shari Reed,22,M,18-11-2022,COU0020,HOS0012,Dropped,EXTRA_DATA
STU3093,Daniel Young,18,Other,2022-08-16,COU0010,HOS0020,Dropped,EXTRA_DATA
STU3094,  Karen Mccoy  ,51,Male,08/21/2023,COU0016,HOS0006,Graduated,EXTRA_DATA
INVALID_72,Kathleen Livingston,68,M,2023-12-12,COU0018,HOS0002,Graduated,EXTRA_DATA
STU3096,Matthew Wilson,66,Female,09-07-2022,COU0009,HOS0010,Graduated,EXTRA_DATA
STU3097,Lisa Thomas,44,Male,05/11/2023,COU0009,HOS0018,Dropped,EXTRA_DATA
STU3098,Jennifer Jones,47,male,14/02/2023,COU0016,HOS0017,Graduated,EXTRA_DATA
STU3099,Andrea Smith,31,M,18/12/2024,COU0019,HOS0012,Dropped,EXTRA_DATA
STU3100,Christopher Franklin,50,F,13-11-2022,COU0001,HOS0003,Suspended,EXTRA_DATA
STU3101,Traci Porter,43,M,20-01-2023,COU0010,HOS0016,Suspended,EXTRA_DATA
STU3102,  Gregory Lewis  ,62,Other,08/21/2023,COU0017,HOS0016,Active,EXTRA_DATA
STU3103,  Eugene Johnson  ,27,MALE,07/25/2024,COU0015,HOS0013,Active,EXTRA_DATA
STU3104,Jared Aguilar,51,M,20-05-2024,COU0001,HOS0004,Dropped,EXTRA_DATA
STU3105,Sarah Kelly,79,Male,30-01-2023,COU9999,HOS9999,Active,EXTRA_DATA
STU3106,Kathleen Jackson,38,FEMALE,2022-05-04,COU0001,HOS0018,Graduated,EXTRA_DATA
STU3107,Brittney Taylor,38,Male,08/10/2022,COU0018,HOS0018,Dropped,EXTRA_DATA
STU3108,  Megan Velez  ,71,Female,13/02/2022,COU0001,HOS0018,Suspended,EXTRA_DATA
STU3109,Jack Nichols,68,m,2024-02-29,COU0002,HOS0003,Graduated,EXTRA_DATA
STU3110,  Emily Miller  ,79,Female,06/02/2024,COU0020,HOS0011,Dropped,EXTRA_DATA
STU3111,  Scott Martin  ,79,F,08/10/2022,COU0006,HOS0010,Dropped,EXTRA_DATA
STU3112,Deanna Deleon,30,MALE,07/08/2023,COU0008,HOS0002,Graduated,EXTRA_DATA
STU3113,Paul Mahoney,60,Other,06-12-2024,COU0001,HOS0018,suspended,EXTRA_DATA
STU3114,  Timothy Singleton  ,43,Male,2022-11-01,COU0015,HOS0002,Graduated,EXTRA_DATA
STU3115,Steven Johnson,69,MALE,18/02/2024,COU0009,HOS0008,Suspended,EXTRA_DATA
STU3116,Nicholas Sawyer,23,MALE,10/01/2024,COU0020,HOS0016,Active,EXTRA_DATA
STU3117,Stacey Harper,42,M,10/05/2022,COU0002,HOS0005,Suspended,EXTRA_DATA
STU3118,Francisco Roth,29,FEMALE,01/21/2022,COU0013,HOS0015,dropped,EXTRA_DATA
STU3119,Ryan Ross,37,Male,28-04-2022,COU0004,HOS0019,active,EXTRA_DATA
STU3120,Victoria Woods,31,Female,01/27/2022,COU0003,HOS0012,Suspended,EXTRA_DATA
STU3121,Robert Curtis,41,M,14/05/2023,COU0011,HOS0002,Active,EXTRA_DATA
STU1574,Tyler Freeman,37,FEMALE,27-04-2022,COU0003,HOS0010,Active,EXTRA_DATA
STU3123,Melinda Estes,Sixty Five,male,26-09-2022,COU0001,HOS0010,Graduated,EXTRA_DATA
STU3124,  Sean Heath  ,25,Other,30/07/2022,COU0019,HOS0008,Graduated,EXTRA_DATA
STU3125,Daniel Mccarthy,49,M,20/01/2024,COU0017,HOS0018,Active,EXTRA_DATA
STU3126,Amanda Conway,44,Female,07/03/2022,COU0020,HOS0002,Dropped,EXTRA_DATA
STU3127,Daniel Armstrong,20,m,08-08-2024,COU0015,HOS0002,Suspended,EXTRA_DATA
STU3128,Robert Fernandez,28,female,01/31/2022,COU0005,HOS0017,Dropped,EXTRA_DATA
STU3129,Michael Scott,22,Other,2023-12-28,COU0018,HOS0004,Active,EXTRA_DATA
STU3130,Cynthia Martinez,62,Female,29/01/2024,COU0019,HOS0011,Graduated,EXTRA_DATA
STU3131,Meghan Norris,31,Male,2024-06-27,COU0010,HOS0011,Active,EXTRA_DATA
STU3132,David Jones,Sixty Five,FEMALE,10-10-2024,COU0016,HOS0018,Suspended,EXTRA_DATA
STU3133,David Hall,59,male,12-09-2023,COU0007,HOS0005,Graduated,EXTRA_DATA
STU3134,Charles White,42,Other,23/11/2023,COU0009,HOS0019,Dropped,EXTRA_DATA
STU3135,Daniel Lambert,21,female,27/07/2022,COU0010,HOS0007,graduated,EXTRA_DATA
STU3136,Michael Smith,63,Female,29-05-2023,COU0012,HOS0006,Active,EXTRA_DATA
STU3137,Linda Hunt,27,Female,01/07/2022,COU0018,HOS0013,SUSPENDED,EXTRA_DATA
STU3138,Thomas Holloway,Sixty Five,Other,03/22/2023,COU0016,HOS0001,Suspended,EXTRA_DATA
STU3139,Sara Soto,59,MALE,21/03/2024,COU0016,HOS0018,Graduated,EXTRA_DATA
STU3140,Eric Poole,21,FEMALE,06-06-2022,COU0003,HOS0003,Active,EXTRA_DATA
STU2157,Christopher Hogan,54,female,16/12/2024,COU0014,HOS0002,Graduated,EXTRA_DATA
STU3142,  Dawn King  ,46,Female,29-09-2023,COU0008,HOS0001,Dropped,EXTRA_DATA
STU3143,Eric Small,48,Other,19-11-2024,COU0016,HOS0009,Active,EXTRA_DATA
STU3144,Barry Rivera,48,female,16-03-2023,COU0012,HOS0018,Dropped,EXTRA_DATA
STU3145,Matthew Vazquez,42,Male,09/25/2023,COU0012,HOS0001,Dropped,EXTRA_DATA
STU3146,Hannah Mann,Twenty,Other,09/07/2024,COU0011,HOS0018,GRADUATED,EXTRA_DATA
STU1317,Nathan Rogers,21,m,13/02/2024,COU0020,HOS0010,Graduated,EXTRA_DATA
STU3148,Morgan Miller,77,m,2022-08-18,COU0020,HOS0018,Dropped,EXTRA_DATA
STU3149,Angel Nguyen,43,Male,14-01-2024,COU0005,HOS0020,Graduated,EXTRA_DATA
STU3150,Angie Khan,47,male,01/08/2024,COU0003,HOS0014,Graduated,EXTRA_DATA
STU3151,Vanessa Delgado,56,FEMALE,08-08-2022,COU0008,HOS0016,Graduated,EXTRA_DATA
STU3152,Eric Ruiz,62,Other,05/07/2023,COU0017,HOS0010,Dropped,EXTRA_DATA
STU3153,Robert Cooper,74,Male,30-08-2023,COU0002,HOS0005,Dropped,EXTRA_DATA
STU3154,Nathan Dominguez,56,F,07-04-2024,COU0003,HOS0008,Suspended,EXTRA_DATA
STU3155,Kyle Ray,70,M,09/24/2022,COU0017,HOS9999,Graduated,EXTRA_DATA
STU3156,Mary Olson,67,F,15/03/2022,COU0016,HOS0010,Dropped,EXTRA_DATA
STU3157,Kelsey Shaw,67,male,18/01/2022,COU0001,HOS0013,Active,EXTRA_DATA
STU3158,Brittney Brooks,71,FEMALE,08/25/2024,COU0005,HOS0001,Suspended,EXTRA_DATA
STU3159,Brittany Thompson,21,male,2023-04-24,COU0015,HOS0007,DROPPED,EXTRA_DATA
STU3160,Patricia Anderson,36,MALE,2024-07-13,COU0015,HOS0017,Active,EXTRA_DATA
STU3161,  Kristina Smith  ,75,FEMALE,05/03/2023,COU0001,HOS0006,Suspended,EXTRA_DATA
STU3162,Brett Rogers,73,male,22-09-2024,COU0005,HOS0004,Active,EXTRA_DATA
STU3163,Scott Dominguez,19,Female,07-05-2023,COU0013,HOS0008,GRADUATED,EXTRA_DATA
STU3164,Steven Wolfe,28,M,19/01/2024,COU0011,HOS0018,Dropped,EXTRA_DATA
STU3165,Marilyn Fernandez,43,Female,06/25/2023,COU0017,HOS0005,Active,EXTRA_DATA
STU3166,Eric Wang,20,Male,2023-10-21,COU0006,HOS0009,Dropped,EXTRA_DATA
STU3167,Dominique Garcia,18,M,02/12/2024,COU0016,HOS0003,Active,EXTRA_DATA
STU3168,Jennifer Mckay,77,F,20-05-2024,COU0009,HOS0015,Active,EXTRA_DATA
STU3169,David Luna,18,M,05-06-2023,COU0020,HOS0009,Active,EXTRA_DATA
STU1937,Faith Scott,35,m,04/12/2023,COU0011,HOS0004,Dropped,EXTRA_DATA
STU3171,Christine Todd,65,FEMALE,14-05-2024,COU0018,HOS0010,Dropped,EXTRA_DATA
STU3172,Martha Scott,44,Other,2023-11-07,COU0010,HOS0005,Graduated,EXTRA_DATA
STU3173,Richard Myers,55,M,2023-02-20,COU0004,HOS0001,Active,EXTRA_DATA
STU2930,  Hunter Hamilton  ,69,Other,08-11-2023,COU0008,HOS0002,Suspended,EXTRA_DATA
STU3175,Michael Thomas,28,Female,10-09-2022,COU0013,HOS0009,Suspended,EXTRA_DATA
STU3176,  Lisa Burns  ,49,M,24/05/2022,COU0007,HOS0013,Active,EXTRA_DATA
STU3177,Amy Franklin,31,Female,08-07-2024,COU0010,HOS0011,Active,EXTRA_DATA
STU3178,Joseph Jackson,67,M,06-10-2024,COU0008,HOS0011,Suspended,EXTRA_DATA
STU3179,Danielle Moore,-5,M,16-01-2024,COU0012,HOS0018,Graduated,EXTRA_DATA
STU3180,Melissa Guzman,73,F,20-12-2023,COU0016,HOS0002,SUSPENDED,EXTRA_DATA
STU3181,Jasmine King,-5,FEMALE,07/14/2023,COU0003,HOS0012,Active,EXTRA_DATA
STU3182,Jasmine Wiggins,72,male,04/21/2023,COU0012,HOS0008,graduated,EXTRA_DATA
STU3183,  Sandra Hughes  ,23,Other,30/04/2022,COU0002,HOS0020,Suspended,EXTRA_DATA
STU3184,Sydney Gonzalez,21,M,09/03/2024,COU0018,HOS0001,Dropped,EXTRA_DATA
STU3185,James Thompson,21,Other,10/13/2024,COU0007,HOS0011,Active,EXTRA_DATA
INVALID_5,James Hughes,61,m,27/05/2023,COU0006,HOS0009,Suspended,EXTRA_DATA
STU3187,Anthony Cohen,41,Female,2022-05-12,COU0014,HOS0005,Graduated,EXTRA_DATA
STU3188,Lori Cooper,24,male,14/05/2022,COU0010,HOS0018,Active,EXTRA_DATA
STU3189,Tyrone Weaver,56,M,2023-08-07,COU0002,HOS0010,Dropped,EXTRA_DATA
STU3190,Jeffrey Lee,30,FEMALE,23/10/2024,COU0017,HOS0007,Suspended,EXTRA_DATA
STU3191,  Christian Mercer  ,62,Other,2024-02-28,COU0001,HOS0004,Active,EXTRA_DATA
STU3192,Melinda Miller,36,female,2022-11-20,COU0016,HOS0015,Active,EXTRA_DATA
STU3193,Jessica Schroeder,33,Male,16-12-2024,COU0004,HOS0003,Suspended,EXTRA_DATA
STU3194,Shelby Reynolds,20,Male,08/04/2023,COU0018,HOS0012,Graduated,EXTRA_DATA
STU3195,Kyle Jones,66,FEMALE,2024-07-05,COU0013,HOS0004,Dropped,EXTRA_DATA
STU3196,Lindsey Cortez,28,FEMALE,08-04-2024,COU0009,HOS0014,Graduated,EXTRA_DATA
STU3197,Justin Mitchell,48,F,22/05/2024,COU9999,HOS0007,Graduated,EXTRA_DATA
STU3198,Carly Matthews,51,FEMALE,08-04-2022,COU0010,HOS0007,Suspended,EXTRA_DATA
STU3199,Amber Cooper,37,Other,08/04/2023,COU9999,HOS0015,Graduated,EXTRA_DATA
STU3200,Hannah Lambert,59,MALE,02/01/2022,COU0003,HOS0010,Dropped,EXTRA_DATA
STU3201,Jason Richardson,49,Male,13/11/2023,COU0020,HOS0005,Graduated,EXTRA_DATA
STU3202,Sarah Oconnor,50,F,11/01/2024,COU0001,HOS0002,Active,EXTRA_DATA
STU3203,Marissa Crawford,57,M,22/06/2022,COU9999,HOS0016,Active,EXTRA_DATA
STU3204,Brittany Campos,68,M,09/28/2023,COU0015,HOS0010,Dropped,EXTRA_DATA
STU3205,Austin Gardner,24,male,03-05-2023,COU0017,HOS0010,Graduated,EXTRA_DATA
STU3206,  Brandon Robinson  ,40,m,11/25/2023,COU0007,HOS0012,Graduated,EXTRA_DATA
STU3207,Alicia Rodriguez,43,F,30-09-2022,COU0011,HOS0007,Graduated,EXTRA_DATA
STU3208,Cheryl Hall,76,male,07/30/2022,COU0007,HOS0013,Graduated,EXTRA_DATA
STU3209,Abigail Dixon,44,F,06/06/2024,COU0008,HOS0010,Dropped,EXTRA_DATA
STU3210,Stephen Ball,60,Male,2022-12-31,COU0015,HOS0011,Graduated,EXTRA_DATA
STU3211,Karen Landry,51,M,07/13/2023,COU0006,HOS0012,Suspended,EXTRA_DATA
STU3212,William Green,69,m,04-10-2022,COU0015,HOS0005,Dropped,EXTRA_DATA
STU3213,Michael Bush,24,Male,08/07/2023,COU0001,HOS0008,Dropped,EXTRA_DATA
INVALID_26,Eric Cox,26,FEMALE,30-10-2024,COU0018,HOS0007,Active,EXTRA_DATA
STU3215,  Jonathan Bell  ,56,M,11/12/2024,COU0011,HOS0008,Suspended,EXTRA_DATA
STU3216,Jamie West,39,m,08/01/2024,COU0015,HOS0016,Suspended,EXTRA_DATA
STU3217,Brendan Mckenzie,80,MALE,09/19/2022,COU0011,HOS0002,Suspended,EXTRA_DATA
STU3218,Andrew Becker,71,Male,22-10-2024,COU0014,HOS0001,Active,EXTRA_DATA
STU3219,Alexander Swanson,39,M,08/09/2022,COU0001,HOS0014,Dropped,EXTRA_DATA
STU3220,Walter Wilson,Sixty Five,FEMALE,23/03/2023,COU0013,HOS0012,Active,EXTRA_DATA
STU3221,Amber Harrington,76,M,28-07-2023,COU9999,HOS0009,Suspended,EXTRA_DATA
STU3222,Elaine Johnson,50,Female,2023-04-28,COU0002,HOS0015,Active,EXTRA_DATA
STU3223,Daniel Brown,76,Other,2022-10-23,COU0002,HOS0016,Dropped,EXTRA_DATA
STU3224,  Dale Smith  ,67,m,03/24/2023,COU0014,HOS0012,Graduated,EXTRA_DATA
STU3225,Steven Baldwin,34,Female,07/02/2022,COU0010,HOS0005,Dropped,EXTRA_DATA
STU3226,  Maria Rich  ,Sixty Five,female,19-01-2023,COU0018,HOS0002,Graduated,EXTRA_DATA
STU3227,John Ford,26,m,2024-01-19,COU0010,HOS0011,Dropped,EXTRA_DATA
STU3228,  John Williams  ,78,Male,12/04/2022,COU0006,HOS0015,Graduated,EXTRA_DATA
STU0673,Brittany Schneider,68,FEMALE,2023-11-17,COU0001,HOS0003,Active,EXTRA_DATA
STU3230,Teresa Garza,32,m,03/03/2024,COU0009,HOS0001,Suspended,EXTRA_DATA
STU3231,Pamela Stout,28,M,03/28/2023,COU0010,HOS0007,Active,EXTRA_DATA
STU3232,Todd Walker,150,M,06/25/2022,COU0003,HOS0009,SUSPENDED,EXTRA_DATA
STU3233,Alexandra Smith,70,M,23-01-2024,COU0007,HOS0014,Graduated,EXTRA_DATA
