FacultyID,Name,Specialization,CampusID,JoinDate
FAC2879,Argue,Associate Professor,CAM0002,09/12/2022
FAC2880,News,Assistant Professor,CAM0010,2022-06-04
FAC2881,Political,Assistant Professor,CAM0014,25-04-2022
FAC2882,Every,Professor,CAM0004,08/24/2023
FAC2883,Huge,Assistant Professor,CAM0007,01/21/2022
FAC2884,Number,ASSISTANT PROFESSOR,CAM0003,26/02/2024
FAC2885,Teach,Lecturer,CAM0008,09/14/2022
FAC2886,Dark,Professor,CAM0018,18/10/2023
FAC2887,South,Assistant Professor,CAM0020,09/03/2023
FAC2888,Hold,Assistant Professor,CAM9999,2024-01-26
INVALID_82,Start,Associate Professor,CAM0015,20-02-2022
FAC2890,Control,Associate Professor,CAM0015,03/12/2023
FAC2891,Region,Lecturer,CAM0005,31/07/2022
FAC2892,Drop,Associate Professor,CAM0017,29-02-2024
FAC2893,Member,Associate Professor,CAM0019,10/10/2022
FAC2894,Million,Professor,CAM0020,2024-06-12
FAC2895,Me,Assistant Professor,CAM0013,2024-04-03
FAC2896,Line,Professor,CAM0003,13/05/2024
FAC1499,After,Lecturer,CAM0006,03-04-2023
FAC2898,Class,Assistant Professor,CAM0005,03/12/2024
FAC2899,Leave,Associate Professor,CAM0018,24/04/2022
FAC2900,Item,associate professor,CAM0016,2023-05-05
FAC2901,Plan,Assistant Professor,CAM0007,2022-11-14
FAC2902,Lay,Associate Professor,CAM0004,09/01/2022
FAC2903,Whether,Lecturer,CAM0016,04/09/2023
FAC2904,Beat,Professor,CAM0020,21-03-2023
FAC2905,Newspaper,Professor,CAM0019,06/20/2024
FAC2906,Tax,PROFESSOR,CAM0001,07/16/2022
FAC2907,Establish,Associate Professor,CAM0017,13/12/2023
FAC2908,Quality,Associate Professor,CAM0012,29/09/2024
FAC2909,Practice,Assistant Professor,CAM0005,03/16/2023
FAC2910,That,Associate Professor,CAM0020,2024-09-06
FAC2911,Rather,Associate Professor,CAM0010,05/05/2023
FAC2912,Career,Lecturer,CAM0003,04-11-2023
FAC2913,People,Lecturer,CAM0016,03/18/2024
FAC2914,Interesting,Professor,CAM0005,05-06-2023
FAC2915,Garden,Lecturer,CAM0001,10/01/2024
FAC2916,Total,Lecturer,CAM0005,2023-10-02
FAC2917,Quite,Lecturer,CAM0019,15-08-2022
FAC2918,Hand,Lecturer,CAM0002,2024-10-24
FAC2919,Guy,Professor,CAM9999,01-06-2024
FAC2920,Perhaps,Assistant Professor,CAM0015,26-02-2023
FAC2921,Born,ASSOCIATE PROFESSOR,CAM0008,2023-07-26
FAC2922,Dog,Professor,CAM0003,03-02-2022
FAC2923,Relationship,ASSOCIATE PROFESSOR,CAM0001,10/22/2023
FAC2924,About,Assistant Professor,CAM0010,05/07/2024
FAC2925,Account,Professor,CAM0006,11-05-2022
FAC2926,From,Professor,CAM0015,31/03/2023
FAC2927,Hold,Assistant Professor,CAM0007,25/03/2022
FAC2928,Sister,Lecturer,CAM0006,21/04/2022
INVALID_4,Magazine,Assistant Professor,CAM0015,2022-10-28
FAC2930,Happy,Associate Professor,CAM0007,19/09/2023
FAC2931,My,Assistant Professor,CAM0016,2024-12-04
FAC2932,Page,assistant professor,CAM0015,2023-02-04
FAC2933,Yet,Professor,CAM0005,2023-08-08
FAC2934,Nor,Associate Professor,CAM0006,2022-09-06
FAC2935,Arm,Professor,CAM0008,2023-11-13
FAC2936,Talk,Lecturer,CAM0019,11-10-2022
FAC2937,None,Associate Professor,CAM0003,2022-09-11
FAC2938,Wall,Associate Professor,CAM0010,10/01/2023
FAC2939,Raise,Professor,CAM0014,04/07/2022
FAC2940,Run,Assistant Professor,CAM0010,12-03-2023
FAC2941,Pressure,Assistant Professor,CAM0014,10/10/2022
FAC2942,Hold,Associate Professor,CAM0006,04/05/2024
FAC2943,Respond,Lecturer,CAM0020,13/04/2022
FAC2705,Necessary,Assistant Professor,CAM0001,23-05-2023
FAC2945,Watch,Professor,CAM0008,21/12/2022
FAC2946,Nice,Associate Professor,CAM0007,20/09/2023
FAC2947,Drive,Associate Professor,CAM0002,10/04/2022
FAC2948,President,Associate Professor,CAM0004,13/11/2023
FAC2949,Become,Lecturer,CAM0004,10-09-2023
FAC2950,Sport,Professor,CAM0011,2023-03-27
FAC2951,Main,Professor,CAM0015,07/02/2022
FAC2952,Cover,Lecturer,CAM0005,2024-04-16
FAC2953,Produce,Lecturer,CAM0012,23/03/2023
FAC1251,Determine,Associate Professor,CAM0020,20/03/2022
FAC2955,Store,Lecturer,CAM0015,2024-01-30
FAC2956,Measure,Professor,CAM0006,2024-05-27
FAC2957,Majority,Assistant Professor,CAM0014,11/05/2024
FAC2958,Night,ASSISTANT PROFESSOR,CAM0006,2022-04-23
INVALID_54,Cell,Professor,CAM0010,2022-08-13
FAC2960,Let,Lecturer,CAM0010,01/12/2024
FAC2961,Room,Professor,CAM0004,10-07-2023
FAC2962,Those,Associate Professor,CAM0006,07/21/2023
FAC2963,Thousand,Assistant Professor,CAM0005,28/06/2023
FAC2964,Save,Assistant Professor,CAM0016,19/08/2023
FAC2965,Decision,Lecturer,CAM0016,02-06-2023
FAC2966,Story,Professor,CAM0017,03/04/2023
FAC2967,Certain,Professor,CAM0016,04/02/2024
FAC2968,Study,Assistant Professor,CAM0017,01/02/2022
FAC2969,Itself,Professor,CAM0013,2022-01-02
FAC2970,Without,Assistant Professor,CAM0012,23/07/2022
FAC2971,Life,Professor,CAM0010,08/06/2022
FAC2972,Itself,Professor,CAM0010,02/02/2024
FAC2973,Movie,Professor,CAM0016,04/11/2023
FAC2974,Experience,Professor,CAM0011,04/11/2022
FAC2975,Report,lecturer,CAM0002,2022-09-11
FAC2976,Protect,Associate Professor,CAM0013,2022-09-29
FAC2977,Pm,Professor,CAM0003,24-11-2024
FAC2978,Finally,Professor,CAM0006,10-05-2024
FAC2979,Event,Assistant Professor,CAM0016,04/09/2023
FAC2980,Degree,Associate Professor,CAM9999,07/25/2024
FAC2981,Practice,Assistant Professor,CAM0015,2022-07-26
FAC2982,Action,Professor,CAM0013,05/07/2022
FAC2983,Discussion,Assistant Professor,CAM0019,03/06/2023
FAC2984,Soldier,Assistant Professor,CAM0008,27/09/2022
FAC2985,Weight,Lecturer,CAM0012,06/07/2024
FAC2986,Test,Professor,CAM0019,01/19/2022
FAC2987,Later,Assistant Professor,CAM0006,05-04-2024
FAC2988,Hit,Lecturer,CAM0017,2022-07-04
FAC2989,Season,Professor,CAM0009,17-03-2024
FAC2990,Tend,Lecturer,CAM0016,12/19/2023
FAC2991,Movement,Lecturer,CAM0002,10-01-2022
FAC2992,Morning,Associate Professor,CAM0018,27-12-2024
FAC2993,Discover,ASSISTANT PROFESSOR,CAM0001,30/07/2023
FAC2994,Head,Assistant Professor,CAM0006,25-06-2023
FAC2995,Across,Assistant Professor,CAM0017,12/12/2022
FAC2996,You,Professor,CAM0020,18/05/2023
FAC2997,Important,Professor,CAM0002,27-02-2024
FAC2998,Organization,Associate Professor,CAM0014,2024-06-22
FAC2999,Different,Assistant Professor,CAM0008,16/09/2023
FAC1059,Treat,Assistant Professor,CAM0005,08-05-2024
FAC3001,Party,assistant professor,CAM0006,04/09/2024
FAC3002,Treat,Assistant Professor,CAM0005,2024-05-15
FAC3003,Resource,Lecturer,CAM0011,21/03/2022
FAC3004,Republican,Professor,CAM0018,24-08-2024
FAC3005,Task,Lecturer,CAM0015,29/07/2024
FAC3006,Open,assistant professor,CAM0005,29-10-2022
FAC3007,Present,Professor,CAM0002,18/03/2024
FAC3008,Side,Lecturer,CAM0013,2022-06-09
FAC3009,Visit,Assistant Professor,CAM0020,03/31/2022
FAC3010,Music,Lecturer,CAM0008,30/01/2022
FAC3011,Source,Lecturer,CAM0009,20/01/2023
FAC3012,Oil,Associate Professor,CAM0006,14/10/2022
FAC3013,Manage,Professor,CAM0019,2022-03-27
FAC3014,Cover,Professor,CAM0003,31-01-2024
FAC3015,Break,Associate Professor,CAM0007,05/09/2022
FAC3016,Court,Assistant Professor,CAM0002,2024-11-15
FAC3017,Choice,Assistant Professor,CAM0020,2023-02-09
FAC3018,Parent,ASSISTANT PROFESSOR,CAM0003,01/02/2022
FAC3019,Major,Associate Professor,CAM0006,24-05-2022
INVALID_29,Current,Professor,CAM0006,2023-05-23
FAC3021,Occur,Associate Professor,CAM0019,06/26/2022
FAC3022,Area,Associate Professor,CAM0009,11/06/2023
FAC3023,Top,Professor,CAM0012,09-09-2022
FAC3024,Reveal,Professor,CAM0017,10/02/2024
FAC3025,Television,Assistant Professor,CAM9999,24/06/2023
FAC3026,Out,Professor,CAM0018,2024-07-17
FAC3027,Kitchen,Professor,CAM0011,2023-10-18
FAC3028,Shake,Professor,CAM0011,11-09-2024
FAC3029,Standard,Lecturer,CAM0017,12/13/2024
FAC3030,Tree,Professor,CAM0017,2023-10-23
FAC3031,Moment,Lecturer,CAM0019,09/06/2022
FAC3032,Gas,Associate Professor,CAM0015,26/02/2024
FAC3033,Sure,Assistant Professor,CAM0020,2024-11-08
FAC3034,Black,Lecturer,CAM0005,11/12/2023
FAC3035,Argue,Associate Professor,CAM0015,05-02-2022
FAC0207,Policy,associate professor,CAM0017,06/12/2022
FAC3037,Goal,Associate Professor,CAM0018,07/12/2022
FAC3038,Couple,Lecturer,CAM0004,25/07/2023
FAC3039,Able,Associate Professor,CAM0012,14-03-2023
FAC3040,Time,Associate Professor,CAM0015,05/12/2022
FAC3041,Include,Assistant Professor,CAM0010,19-08-2022
FAC3042,Ready,Assistant Professor,CAM0014,10/22/2023
FAC3043,Audience,Associate Professor,CAM0003,02/18/2022
FAC3044,Ball,Lecturer,CAM0020,2022-02-28
FAC3045,Determine,Lecturer,CAM0020,2024-11-19
FAC3046,Structure,Lecturer,CAM0016,20/03/2024
FAC3047,Material,Assistant Professor,CAM0010,28/02/2023
FAC3048,Part,Associate Professor,CAM0018,04/02/2022
FAC3049,Next,Associate Professor,CAM0016,03-08-2024
FAC3050,Threat,Associate Professor,CAM0013,14/01/2023
FAC3051,Speech,Associate Professor,CAM0003,07/30/2023
FAC3052,Wear,associate professor,CAM0020,18-01-2024
FAC3053,Financial,Associate Professor,CAM0010,12/16/2023
FAC3054,Go,Assistant Professor,CAM0012,25/01/2023
FAC3055,Attack,Lecturer,CAM0015,08-08-2023
FAC3056,My,Assistant Professor,CAM0002,16-07-2023
FAC3057,Move,Professor,CAM0013,2024-01-22
FAC3058,Recent,Assistant Professor,CAM0008,2024-08-13
FAC3059,Newspaper,Assistant Professor,CAM0017,08-11-2023
FAC3060,You,Lecturer,CAM0001,15-09-2024
FAC3061,Its,Lecturer,CAM0002,2022-01-30
FAC3062,Try,Associate Professor,CAM0009,2023-01-18
FAC3063,Series,professor,CAM0015,27/03/2024
FAC3064,One,Professor,CAM0015,14/05/2023
FAC3065,Every,Professor,CAM0001,07/30/2022
FAC3066,Add,Associate Professor,CAM0012,19-10-2023
FAC3067,Open,Associate Professor,CAM0013,07/24/2022
FAC3068,About,Assistant Professor,CAM0005,10/18/2024
FAC3069,Church,Assistant Professor,CAM0007,11-01-2022
FAC1919,Each,Assistant Professor,CAM0003,29/04/2022
INVALID_48,Central,Associate Professor,CAM0004,2023-06-23
FAC3072,Present,Associate Professor,CAM0003,2022-05-11
FAC3073,Ten,Lecturer,CAM0013,12/28/2022
FAC3074,Long,Lecturer,CAM0016,05/15/2024
FAC3075,Back,Assistant Professor,CAM9999,11/06/2024
FAC3076,Treatment,Professor,CAM0008,25/06/2023
FAC3077,Military,Lecturer,CAM0003,29-12-2023
FAC3078,Article,Professor,CAM0009,11/11/2023
FAC3079,Organization,Assistant Professor,CAM0007,05-03-2024
FAC3080,Arrive,LECTURER,CAM0016,24/12/2024
FAC3081,Career,Assistant Professor,CAM0017,30/12/2022
FAC3082,Clear,Professor,CAM0002,2022-11-22
FAC3083,List,Associate Professor,CAM0003,2023-07-25
FAC3084,Television,Assistant professor,CAM0003,28/03/2024
FAC3085,Chair,Associate Professor,CAM0009,2024-08-20
FAC3086,Direction,Lecturer,CAM0003,2024-02-28
FAC3087,Rich,Lecturer,CAM0013,2023-09-06
FAC3088,Pretty,Associate Professor,CAM0017,09/09/2023
FAC3089,Speech,lecturer,CAM0016,10/16/2023
FAC3090,Everyone,Associate Professor,CAM0018,11-04-2024
FAC3091,Modern,Assistant Professor,CAM0015,17-02-2024
FAC3092,Result,Assistant Professor,CAM0001,03/12/2023
FAC3093,Personal,Lecturer,CAM0003,15/12/2023
FAC3094,Play,Professor,CAM0005,2024-05-08
FAC3095,Part,Professor,CAM0020,29-11-2024
FAC3096,Former,Professor,CAM0012,02/16/2024
FAC3097,Professor,ASSISTANT PROFESSOR,CAM0018,2023-05-28
FAC3098,Accept,Professor,CAM0018,23-05-2024
FAC3099,Say,Assistant Professor,CAM0003,17-09-2022
FAC3100,Science,Assistant Professor,CAM0013,2023-02-14
FAC3101,Job,Lecturer,CAM0005,05/01/2022
FAC3102,Story,Associate Professor,CAM0006,11/01/2023
FAC3103,Product,Lecturer,CAM0009,03/21/2024
FAC3104,Like,Professor,CAM0017,2023-11-26
FAC3105,Already,Associate Professor,CAM0017,2023-09-06
FAC3106,Research,Lecturer,CAM0003,25/03/2023
FAC3107,State,Assistant Professor,CAM0012,2023-10-21
FAC3108,Step,Assistant professor,CAM0013,13/11/2024
FAC2519,War,Professor,CAM0007,02/03/2024
FAC3110,Candidate,Assistant Professor,CAM0017,2023-09-27
FAC3111,Go,Assistant Professor,CAM0004,05/12/2022
FAC3112,Voice,Associate Professor,CAM0017,2024-12-05
FAC3113,White,Assistant Professor,CAM0014,02/02/2024
FAC3114,Run,Professor,CAM0006,04-04-2022
FAC3115,International,Assistant Professor,CAM0010,08-09-2024
FAC3116,She,Assistant Professor,CAM0005,07/12/2024
FAC3117,Fine,Associate Professor,CAM0011,09/24/2023
FAC3118,Those,Associate Professor,CAM0010,05/21/2023
FAC3119,Project,Lecturer,CAM0005,09/03/2024
FAC2304,Couple,Professor,CAM0015,22-02-2022
FAC3121,Meet,Assistant Professor,CAM0011,27/07/2024
FAC3122,Decade,Lecturer,CAM0017,26-09-2022
FAC3123,We,Professor,CAM0008,2022-10-13
FAC3124,Increase,Associate Professor,CAM0015,09/28/2022
FAC3125,Protect,Professor,CAM9999,2023-01-29
FAC3126,Over,professor,CAM0019,29/06/2022
FAC3127,Improve,Associate Professor,CAM0016,01/07/2023
FAC3128,Mission,Assistant Professor,CAM0012,04/21/2023
FAC3129,Argue,ASSOCIATE PROFESSOR,CAM0014,09/30/2024
FAC3130,Magazine,Assistant Professor,CAM0017,19/01/2024
FAC2878,Quite,Assistant Professor,CAM0014,09/28/2023
FAC3132,Get,Associate Professor,CAM0020,21-05-2024
FAC3133,Life,Lecturer,CAM0005,05/24/2023
FAC3134,General,Professor,CAM0017,2023-09-09
FAC3135,Long,Lecturer,CAM0002,15/09/2023
FAC3136,Reduce,Lecturer,CAM0007,02/09/2023
FAC3137,Activity,ASSOCIATE PROFESSOR,CAM0014,01/11/2023
FAC3138,Sing,Lecturer,CAM0006,26/03/2024
FAC3139,Above,Professor,CAM0005,31/01/2024
FAC3140,Lot,Assistant Professor,CAM0002,25-07-2024
FAC3141,Within,Associate Professor,CAM0002,12/07/2023
FAC3142,World,Professor,CAM0014,2024-08-12
FAC3143,We,Professor,CAM0015,28/03/2024
FAC3144,Sister,Lecturer,CAM0012,07/13/2022
FAC3145,Big,Assistant Professor,CAM0010,12/05/2023
FAC3146,Should,Professor,CAM0009,2024-02-18
FAC3147,Charge,associate professor,CAM0006,23-12-2022
FAC3148,Time,Assistant Professor,CAM0007,16/03/2023
FAC3149,Number,Assistant Professor,CAM0014,09/28/2024
FAC3150,Their,Assistant Professor,CAM0017,02/02/2022
FAC3151,Artist,Professor,CAM0014,2023-01-16
FAC3152,School,Assistant Professor,CAM0019,12/13/2024
FAC3153,Some,Lecturer,CAM0013,29/07/2024
FAC3154,Since,Professor,CAM0003,23/08/2022
FAC3155,Night,Assistant Professor,CAM0001,05/21/2022
FAC3156,Book,Associate Professor,CAM0019,2023-07-13
FAC3157,Sea,Associate Professor,CAM0013,02/05/2022
FAC3158,Act,Professor,CAM0014,10/25/2023
FAC3159,In,Professor,CAM0020,11/06/2024
INVALID_99,Picture,Assistant Professor,CAM0002,2023-12-14
FAC3161,Agreement,Professor,CAM0005,2024-08-20
FAC3162,Choose,Professor,CAM0017,28-07-2024
FAC3163,Impact,Professor,CAM0017,2023-01-14
FAC3164,Public,Associate Professor,CAM0003,2023-10-01
FAC3165,Question,Assistant Professor,CAM0008,01/07/2022
FAC3166,Wind,Lecturer,CAM0004,14/11/2022
FAC3167,Position,Professor,CAM0006,21-05-2022
FAC3168,Cold,ASSOCIATE PROFESSOR,CAM0010,12/05/2022
FAC3169,Instead,Assistant Professor,CAM0011,2024-08-27
INVALID_21,Thank,Assistant Professor,CAM0001,21-01-2022
FAC3171,Agreement,Professor,CAM0001,11-09-2022
FAC3172,Improve,Lecturer,CAM0013,2024-10-15
FAC3173,Attention,lecturer,CAM0001,2023-12-15
FAC3174,Still,Professor,CAM0001,2024-06-15
FAC3175,Idea,Assistant Professor,CAM0018,2023-03-12
FAC3176,Dream,Professor,CAM0016,12/05/2023
FAC3177,Anyone,Associate Professor,CAM0016,09-02-2024
FAC2899,Read,Associate Professor,CAM0001,15/11/2024
FAC3179,Wall,Professor,CAM9999,31/12/2023
FAC3180,Performance,Assistant Professor,CAM0009,2022-08-30
FAC1139,Defense,Associate Professor,CAM0019,22/06/2022
FAC3182,Much,Associate Professor,CAM0011,06/25/2024
FAC1317,So,Associate Professor,CAM0018,2023-10-13
FAC3184,Smile,Assistant Professor,CAM0019,2024-08-20
FAC3185,Day,Professor,CAM0002,09/24/2022
FAC3186,Enter,Assistant Professor,CAM0009,2024-06-17
FAC3187,Truth,Professor,CAM0003,04/08/2023
FAC3188,Apply,Professor,CAM0006,17/07/2022
FAC3189,Result,Lecturer,CAM0017,2024-10-10
FAC3190,Dog,ASSISTANT PROFESSOR,CAM0012,16-04-2022
FAC3191,Matter,Lecturer,CAM0018,09-06-2024
FAC3192,Either,Lecturer,CAM0001,2023-02-13
FAC3193,Executive,Professor,CAM0011,02/26/2024
FAC3194,Blue,Lecturer,CAM0012,19-12-2023
FAC3195,Article,Assistant Professor,CAM0002,11/29/2024
FAC3196,Word,Assistant Professor,CAM0001,19-09-2022
FAC3197,Kitchen,Professor,CAM0008,11/20/2023
FAC3198,Several,associate professor,CAM0001,06/04/2023
FAC3199,Charge,Assistant Professor,CAM0019,26-04-2022
FAC3200,Remember,Lecturer,CAM0017,03/31/2022
FAC3201,About,Associate Professor,CAM0007,04/01/2024
FAC3202,Affect,Professor,CAM0019,09/03/2022
FAC3203,Manage,Assistant Professor,CAM0020,14/12/2023
FAC3204,Middle,Associate Professor,CAM0017,06/11/2024
FAC3205,Eat,Associate Professor,CAM0008,08/10/2023
INVALID_52,President,Professor,CAM0019,17/09/2024
FAC3207,Mean,Lecturer,CAM0013,06/20/2024
FAC3208,From,Assistant Professor,CAM0016,18-09-2022
FAC3209,Occur,Lecturer,CAM0020,19-02-2024
FAC3210,Project,Lecturer,CAM0010,12/24/2022
FAC3211,Itself,Associate Professor,CAM0018,06/09/2024
FAC3212,Story,Lecturer,CAM0019,10/26/2024
FAC3213,Break,Assistant Professor,CAM0009,04-05-2022
FAC3214,Yeah,Associate Professor,CAM0008,10/13/2024
FAC3215,Never,Professor,CAM0002,2022-01-17
FAC3216,Career,Associate Professor,CAM0011,07-02-2022
FAC3217,List,Lecturer,CAM0017,26-07-2022
FAC3218,Among,Assistant Professor,CAM0003,02/18/2024
FAC3219,Town,Professor,CAM0018,05-01-2022
FAC3220,Manage,Lecturer,CAM0001,02/25/2024
FAC3221,History,Lecturer,CAM0013,16/02/2023
FAC3222,Pm,Assistant Professor,CAM0003,10/18/2024
FAC3223,Laugh,Professor,CAM0002,08/28/2022
FAC3224,Drug,Lecturer,CAM0014,2024-02-10
FAC3225,We,Associate Professor,CAM0005,05/06/2024
FAC3226,Better,ASSISTANT PROFESSOR,CAM0001,06/17/2023
FAC3227,School,Assistant Professor,CAM0009,01-05-2022
FAC1191,While,Assistant Professor,CAM0003,10/08/2022
FAC3229,Seem,Assistant Professor,CAM0017,2024-09-24
FAC3230,Who,Lecturer,CAM0011,30-07-2023
FAC3231,Until,Associate Professor,CAM0020,06/10/2024
FAC3232,Table,Lecturer,CAM0016,2023-04-11
FAC3233,Save,Associate Professor,CAM0006,11/11/2023
FAC3234,Water,Associate Professor,CAM0008,01-05-2024
FAC3235,Democratic,Assistant Professor,CAM0016,23/01/2022
FAC3236,Country,Lecturer,CAM0016,10-12-2024
FAC3237,Good,Professor,CAM0006,2022-01-23
FAC3238,Business,Lecturer,CAM0001,2023-03-16
FAC3239,Same,Associate Professor,CAM0010,11/03/2022
FAC3240,Play,Associate Professor,CAM0012,07-04-2022
FAC3241,Sing,Assistant Professor,CAM0019,06-07-2023
FAC3242,Customer,Associate Professor,CAM0016,2023-07-18
INVALID_67,She,Professor,CAM0008,2024-08-23
FAC3244,Agent,Professor,CAM0006,05-04-2023
FAC3245,Buy,Associate Professor,CAM0018,08/22/2023
FAC3246,Its,Assistant Professor,CAM0010,01/08/2022
FAC3247,History,Associate Professor,CAM0003,23-11-2023
FAC3248,Help,Associate Professor,CAM0018,28-03-2023
FAC3249,Despite,Assistant Professor,CAM0006,19-02-2024
FAC3250,Establish,Professor,CAM0003,11/14/2022
FAC3251,Soon,lecturer,CAM0011,15-05-2022
FAC3252,Manage,Professor,CAM9999,11-03-2024
FAC3253,Safe,Assistant Professor,CAM0018,09/02/2022
FAC3254,Back,Professor,CAM0004,04-09-2022
FAC3255,Air,Associate Professor,CAM0008,29-05-2023
FAC3256,Anyone,Assistant Professor,CAM0001,12/18/2023
FAC3257,Authority,Associate Professor,CAM0001,2023-07-04
FAC3258,End,Lecturer,CAM0009,05-03-2022
FAC3259,Voice,Professor,CAM0011,2022-08-04
FAC3260,Tough,Associate Professor,CAM0004,01/08/2022
FAC3261,Continue,Lecturer,CAM0001,06/29/2022
FAC3262,Key,LECTURER,CAM0012,17/02/2024
FAC3263,Carry,Associate Professor,CAM0001,12/03/2023
FAC3264,Game,professor,CAM0015,14-03-2023
FAC3265,Seem,Professor,CAM0009,09/03/2022
FAC3266,Guy,Associate Professor,CAM0010,12-02-2022
FAC3267,Do,Assistant Professor,CAM0005,2023-07-01
FAC3268,Seven,Professor,CAM0005,12/04/2023
FAC3269,Interesting,Lecturer,CAM0020,12/18/2024
FAC3270,Church,Associate Professor,CAM0001,16-10-2023
FAC3271,Support,Assistant Professor,CAM0003,18-06-2023
FAC3272,Item,Lecturer,CAM0012,02/28/2022
FAC3273,Despite,Lecturer,CAM0011,19-09-2024
FAC3274,Data,Professor,CAM0019,05/16/2022
FAC3275,Hundred,Lecturer,CAM0015,18/02/2023
FAC3276,Or,Assistant Professor,CAM0005,21-05-2024
FAC3277,Eye,Assistant Professor,CAM0014,2023-04-15
FAC3278,Dog,Assistant Professor,CAM0017,2022-11-22
FAC3279,Your,Associate Professor,CAM0004,21-07-2024
FAC3280,Animal,Lecturer,CAM0012,10/07/2024
FAC3281,Thought,Professor,CAM0013,18/05/2022
FAC3282,North,Associate Professor,CAM0007,2024-03-14
FAC3283,Control,Lecturer,CAM0012,07/24/2024
FAC3284,War,Lecturer,CAM0006,19/05/2024
FAC3285,Mrs,Associate Professor,CAM0005,2023-06-07
FAC3286,Later,Assistant Professor,CAM0010,12/19/2022
FAC3287,Put,Associate Professor,CAM0007,06-06-2024
FAC3288,During,Professor,CAM0013,16-08-2024
FAC3289,Factor,Assistant Professor,CAM0008,10-10-2022
FAC3290,Size,Lecturer,CAM0018,10/12/2022
FAC3291,Skill,Lecturer,CAM0018,2024-01-27
FAC3292,Like,Associate Professor,CAM0003,2023-03-19
FAC3293,Impact,Professor,CAM0007,23/06/2022
FAC3294,Difficult,Lecturer,CAM0002,12-06-2022
FAC3295,Age,Associate Professor,CAM0005,2024-02-27
FAC3296,Subject,Lecturer,CAM0019,2022-12-15
FAC3297,Property,Associate Professor,CAM0014,10/19/2022
FAC3298,Tree,Associate Professor,CAM0003,12-01-2024
FAC3299,Customer,Assistant Professor,CAM0020,2023-11-26
FAC3300,Reveal,Lecturer,CAM0006,04/28/2022
FAC3301,Inside,Assistant Professor,CAM0002,2024-04-02
FAC3302,Hour,associate professor,CAM0013,21-12-2022
FAC3303,Herself,Lecturer,CAM0012,04/17/2023
FAC3304,Item,Assistant Professor,CAM0006,07/21/2023
FAC3305,Too,Lecturer,CAM0013,21/12/2023
FAC3306,Media,Associate Professor,CAM0019,11/04/2023
